site,igbp,ecoregion,YY,DoY,TA,SW,RF,mat,mar,BIO,randomNum
105,10,6,2020,279,-2.35360541449651,65.5541529441174,4.75656234055646,-5.87777991792074,2.03661701079545,0.3408762,2350
105,10,6,2020,303,-9.28889099121092,56.4446193415638,3.70621789887641,-5.87777991792074,2.03661701079545,0.0431531,4551
105,10,6,2020,327,-14.0294649251302,30.4233487654321,1.73747048589621,-5.87777991792074,2.03661701079545,-0.008437025,1385
105,10,6,2020,351,-18.7253348117404,18.9420781893004,1.65799886440589,-5.87777991792074,2.03661701079545,-0.01438782,1153
105,10,6,2021,9,-14.1080396864149,22.7284516460905,1.44438032734835,-5.87777991792074,2.03661701079545,0.09477786,5989
105,10,6,2021,33,-16.6219214545356,50.9021450617284,1.16174494082083,-5.87777991792074,2.03661701079545,0.07503531,3299
105,10,6,2021,105,-2.6358358425564,207.811617798354,1.46718289797837,-5.87777991792074,2.03661701079545,0.810721,3221
105,10,6,2021,153,0.851035020616343,286.737052469136,1.82396437193604,-5.87777991792074,2.03661701079545,0.415417,4595
105,10,6,2021,201,10.8437469482422,198.718490226337,2.79494741228369,-5.87777991792074,2.03661701079545,-0.3087512,3980
105,10,6,2021,225,13.7063986545139,178.666275720165,2.38179242822015,-5.87777991792074,2.03661701079545,0.3411641,212
105,10,6,2021,249,8.62293718126088,106.587350823045,1.67751190297855,-5.87777991792074,2.03661701079545,1.332725,3735
105,10,6,2021,273,1.52150119357641,97.95068359375,2.69195262950733,-5.87777991792074,2.03661701079545,-0.6271756,3434
105,10,6,2021,297,-1.01248799641925,48.7578086419753,1.66468020492224,-5.87777991792074,2.03661701079545,0.0095766,5498
105,10,6,2021,321,-10.7104363335503,33.5523765432099,1.55170532628159,-5.87777991792074,2.03661701079545,0.2416288,4456
107,8,6,2019,308,-7.93832600911457,23.4186676954732,2.60804076121942,-5.1356184595874,1.598780745471,-0.06730487,3947
107,8,6,2019,332,-9.19446824815535,3.27350308641975,2.97792155428824,-5.1356184595874,1.598780745471,0.2500671,4710
107,8,6,2019,356,-28.3040901692708,1.9198353909465,1.84443862441404,-5.1356184595874,1.598780745471,-0.2366446,5417
107,8,6,2020,15,-22.4715618218316,7.66189300411523,0.793664507085309,-5.1356184595874,1.598780745471,-0.4475384,5915
107,8,6,2020,39,-17.6899355061849,22.4964609053498,0.846276563791235,-5.1356184595874,1.598780745471,0.2383452,5323
107,8,6,2020,63,-24.1483425564236,80.8320989393698,1.09872603395095,-5.1356184595874,1.598780745471,-0.8825457,4638
107,8,6,2020,87,-8.64275960286456,137.253166152263,1.34413288520599,-5.1356184595874,1.598780745471,-0.2535007,2870
107,8,6,2020,111,1.96178161621096,117.05370627572,2.28805686699265,-5.1356184595874,1.598780745471,0.2307091,2061
107,8,6,2020,135,9.78316786024307,287.141607510288,1.2209629443096,-5.1356184595874,1.598780745471,-1.846199,1758
107,8,6,2020,183,11.9661950005425,184.762026748971,3.7401165673251,-5.1356184595874,1.598780745471,0.7370428,4314
107,8,6,2020,231,16.0363258192274,223.384382716049,2.47684116363319,-5.1356184595874,1.598780745471,0.6968859,4878
107,8,6,2020,255,7.69286858452693,86.1318184156379,2.16815613051538,-5.1356184595874,1.598780745471,1.319298,4958
107,8,6,2020,279,5.90693277994794,66.5847599400022,0.942095166391066,-5.1356184595874,1.598780745471,-0.3251128,5844
107,8,6,2020,303,-10.904142727322,24.587566872428,0.878591519779199,-5.1356184595874,1.598780745471,-0.3759332,905
107,8,6,2020,327,-16.218727077908,7.91317901234567,1.58818451728399,-5.1356184595874,1.598780745471,-0.4980057,871
107,8,6,2020,351,-20.6573400200737,1.7475720164609,0.820447544105504,-5.1356184595874,1.598780745471,0.1671097,810
107,8,6,2021,9,-17.7160431586371,4.05597222222222,0.376602122177997,-5.1356184595874,1.598780745471,0.1070691,157
107,8,6,2021,33,-24.4827374267578,21.9121502057613,0.471336451537434,-5.1356184595874,1.598780745471,-0.1343883,3622
107,8,6,2021,105,-0.628882717556399,186.211342592593,1.42284887554055,-5.1356184595874,1.598780745471,0.2919493,5538
107,8,6,2021,153,10.7317121039497,255.806836419753,1.57750354848427,-5.1356184595874,1.598780745471,0.3236514,5860
107,8,6,2021,201,17.8784431287978,227.057312242798,1.1210833211398,-5.1356184595874,1.598780745471,0.8439379,676
107,8,6,2021,225,10.017900390625,102.191854423868,3.33909210949097,-5.1356184595874,1.598780745471,0.9861342,200
107,8,6,2021,249,10.3478677368164,106.079061213992,4.12199896805538,-5.1356184595874,1.598780745471,0.1984543,4820
107,8,6,2021,273,-1.00858561197914,85.7969798900463,0.956948416580913,-5.1356184595874,1.598780745471,-0.1773876,1978
107,8,6,2021,297,-3.14731438530814,30.2741820987654,1.02671635246059,-5.1356184595874,1.598780745471,-0.04191492,4948
107,8,6,2021,321,-22.6960179307726,12.9029886831276,0.767712285467472,-5.1356184595874,1.598780745471,0.1560789,4520
108,8,6,2019,308,-12.2052791341146,32.3847993827161,2.26891684774898,-7.87581260355108,2.4620654179622,0.08895549,122
108,8,6,2019,332,-14.4290168592665,12.2394701646091,2.07469227035235,-7.87581260355108,2.4620654179622,-0.1141903,4267
108,8,6,2019,356,-18.1133262803819,5.75571502057613,1.11232222321851,-7.87581260355108,2.4620654179622,0.4345195,1998
108,8,6,2020,15,-35.870693766276,18.7741975308642,1.17163991134785,-7.87581260355108,2.4620654179622,-0.4475384,5679
108,8,6,2020,39,-16.7734250895182,34.2464043209876,1.57439156493677,-7.87581260355108,2.4620654179622,0.2265177,3129
108,8,6,2020,63,-15.016615125868,87.2140613879294,1.97085374572387,-7.87581260355108,2.4620654179622,-0.5403919,1182
108,8,6,2020,87,-17.2997734917534,166.501157407407,1.44438439156262,-7.87581260355108,2.4620654179622,0.6806958,4661
108,8,6,2020,111,-0.457385050455705,231.096113683128,1.14386309673829,-7.87581260355108,2.4620654179622,0.1487765,1609
108,8,6,2020,135,0.392829318576413,270.984583333333,1.40145325927008,-7.87581260355108,2.4620654179622,-0.2310723,1355
108,8,6,2020,183,9.33270541720922,231.79128600823,5.35660154594484,-7.87581260355108,2.4620654179622,-0.6516432,1387
108,8,6,2020,231,7.71948554144968,92.7156121399177,5.82858783847939,-7.87581260355108,2.4620654179622,-0.3952597,5079
108,8,6,2020,255,2.88982170952693,131.170884773663,5.54650225463149,-7.87581260355108,2.4620654179622,-0.2011494,4146
108,8,6,2020,279,0.812592502170162,82.5784662157224,1.35249418260308,-7.87581260355108,2.4620654179622,0.364236,5057
108,8,6,2020,303,-9.71853508843313,28.7082304526749,2.45291673068708,-7.87581260355108,2.4620654179622,-0.2897806,2225
108,8,6,2020,327,-21.1839440917969,17.5098868312757,2.38014310529511,-7.87581260355108,2.4620654179622,0.4338803,1340
108,8,6,2020,351,-24.1279563395182,6.89436728395062,2.74705023025824,-7.87581260355108,2.4620654179622,0.3662557,4988
108,8,6,2021,9,-15.8240466308594,11.3723353909465,1.2636257359114,-7.87581260355108,2.4620654179622,-0.5092641,4718
108,8,6,2021,33,-27.13870964898,35.0432561728395,1.00903696436738,-7.87581260355108,2.4620654179622,0.1330198,4704
108,8,6,2021,105,-4.01187750922306,225.988119855967,1.56635275534011,-7.87581260355108,2.4620654179622,0.1956866,1535
108,8,6,2021,153,5.34500203450523,240.658904320988,2.38491157276729,-7.87581260355108,2.4620654179622,-0.2394324,3017
108,8,6,2021,201,9.57542229546443,215.330007716049,2.52585523113403,-7.87581260355108,2.4620654179622,1.160082,5623
108,8,6,2021,225,8.21029622395835,142.158438786008,4.47527102723555,-7.87581260355108,2.4620654179622,1.581252,177
108,8,6,2021,249,7.46734256320532,126.412292952675,4.21092559190468,-7.87581260355108,2.4620654179622,0.3503109,647
108,8,6,2021,273,-2.34362033420137,72.6242869888117,2.76877972960195,-7.87581260355108,2.4620654179622,0.1647093,5817
108,8,6,2021,297,-3.97378139919702,49.7586471193416,1.84824498005256,-7.87581260355108,2.4620654179622,-0.3314568,3033
108,8,6,2021,321,-18.0286394585503,18.1557973251029,1.65620804627294,-7.87581260355108,2.4620654179622,0.1560789,2674
109,9,6,2019,308,-13.517926703559,17.8341100823045,1.63363761478418,-9.07113311637159,1.40652048537989,0.2055912,3678
109,9,6,2019,332,-11.1701626925998,1.6891512345679,1.25862995843656,-9.07113311637159,1.40652048537989,-0.1141903,937
109,9,6,2019,356,-34.7923366970486,0.152808641975309,0.989769376057501,-9.07113311637159,1.40652048537989,-0.2366446,5380
109,9,6,2020,15,-28.7300861273871,3.30319958847737,0.745481164095556,-9.07113311637159,1.40652048537989,-0.4475384,5704
109,9,6,2020,39,-21.8932254367404,17.0093827160494,0.973029785331125,-9.07113311637159,1.40652048537989,-0.2882987,2925
109,9,6,2020,63,-26.6825960286458,71.4723535689994,0.651438316664673,-9.07113311637159,1.40652048537989,-0.7626743,5557
109,9,6,2020,87,-16.330875922309,137.410318930041,1.04488776611114,-9.07113311637159,1.40652048537989,0.5147494,634
109,9,6,2020,111,-3.93638678656682,138.136280864198,2.21092516963244,-9.07113311637159,1.40652048537989,-0.1757723,5012
109,9,6,2020,135,-0.895703667534698,211.270799897119,1.52140278591663,-9.07113311637159,1.40652048537989,0.6066176,5709
109,9,6,2020,183,12.9464293755425,211.179284979424,2.86060007094726,-9.07113311637159,1.40652048537989,0.1994783,3461
109,9,6,2020,231,11.7481140136719,153.954423868313,3.42087881144149,-9.07113311637159,1.40652048537989,-0.0404475,908
109,9,6,2020,255,6.74842414008249,101.300131172839,1.71823704347005,-9.07113311637159,1.40652048537989,0.5737877,957
109,9,6,2020,279,4.40322618272572,50.2846622033767,1.29472588681011,-9.07113311637159,1.40652048537989,0.1214545,2160
109,9,6,2020,303,-14.3521722412109,22.2504115226337,0.828151965676917,-9.07113311637159,1.40652048537989,0.2067943,4940
109,9,6,2020,327,-19.822086452908,4.17790637860082,1.0841238141186,-9.07113311637159,1.40652048537989,0.4338803,2987
109,9,6,2020,351,-37.517765367296,0.211327160493827,0.867825347851896,-9.07113311637159,1.40652048537989,0.3662557,2982
109,9,6,2021,9,-20.0912080891927,1.27969135802469,0.365466133802277,-9.07113311637159,1.40652048537989,-0.5092641,681
109,9,6,2021,33,-34.2268520100911,13.2447839506173,0.687839805217315,-9.07113311637159,1.40652048537989,0.3958167,831
109,9,6,2021,105,-1.71654764811195,216.398135288066,0.66229273166767,-9.07113311637159,1.40652048537989,0.2919493,3892
109,9,6,2021,153,2.95950724283856,117.26787037037,2.08440993516824,-9.07113311637159,1.40652048537989,0.08419206,2942
109,9,6,2021,201,18.3440420871311,262.207803497942,1.67764081519111,-9.07113311637159,1.40652048537989,0.6436397,4271
109,9,6,2021,225,11.6735861545139,130.370913065844,1.61404691234068,-9.07113311637159,1.40652048537989,0.1133081,3533
109,9,6,2021,249,11.5147817993164,126.485941358025,1.65357296838591,-9.07113311637159,1.40652048537989,-0.01743045,3700
109,9,6,2021,273,-3.86100748697914,61.0885436760546,2.64259932622913,-9.07113311637159,1.40652048537989,-0.3586194,3586
109,9,6,2021,297,-6.81746195475258,27.6153677983539,1.49304074144146,-9.07113311637159,1.40652048537989,-0.3472945,3024
109,9,6,2021,321,-19.8331707085503,4.51577160493827,0.669493034536013,-9.07113311637159,1.40652048537989,0.1560789,4851
110,9,6,2019,308,-7.71770968967012,29.0336059670782,1.05886871040675,-5.28944925552758,1.35004325201999,-0.6828673,2716
110,9,6,2019,332,-12.8019335259331,8.01138374485597,0.853436706714561,-5.28944925552758,1.35004325201999,0.4197218,2726
110,9,6,2019,356,-26.1962429470486,4.95872942386831,0.460611611286097,-5.28944925552758,1.35004325201999,-0.4669352,5213
110,9,6,2020,15,-32.1300861273871,11.4817592592593,0.427891400762741,-5.28944925552758,1.35004325201999,0.332993,4871
110,9,6,2020,39,-20.482609117296,33.638816872428,0.363167769803287,-5.28944925552758,1.35004325201999,0.1200688,2866
110,9,6,2020,63,-20.593099500868,88.6457460587113,0.525138704002301,-5.28944925552758,1.35004325201999,0.01518136,3475
110,9,6,2020,87,-14.6742526584201,167.928665123457,0.509596420430679,-5.28944925552758,1.35004325201999,0.5620549,2849
110,9,6,2020,111,0.352875366210962,146.642551440329,0.806944335989816,-5.28944925552758,1.35004325201999,0.5978782,4186
110,9,6,2020,135,4.02270779079864,278.538096707819,1.06780530340365,-5.28944925552758,1.35004325201999,-0.7616595,2774
110,9,6,2020,183,16.0765595838759,239.001255144033,3.54731745494906,-5.28944925552758,1.35004325201999,0.6396218,2684
110,9,6,2020,231,14.1882615831163,145.022808641975,4.29797167777809,-5.28944925552758,1.35004325201999,-1.075371,2344
110,9,6,2020,255,7.85408386230471,120.579215534979,2.359778927696,-5.28944925552758,1.35004325201999,-0.04238935,5777
110,9,6,2020,279,6.80523139105905,62.350395228068,0.928816040420114,-5.28944925552758,1.35004325201999,-0.04879829,5196
110,9,6,2020,303,-7.99885626898869,25.0594393004115,1.06186265438012,-5.28944925552758,1.35004325201999,-0.1766879,3118
110,9,6,2020,327,-18.7966871473524,11.671054526749,1.20006142224844,-5.28944925552758,1.35004325201999,-0.2232329,5265
110,9,6,2020,351,-31.0296316867404,5.25581275720165,0.727488841344921,-5.28944925552758,1.35004325201999,0.1868659,2552
110,9,6,2021,9,-14.1769546169705,8.05228395061729,0.641469824129192,-5.28944925552758,1.35004325201999,0.1932329,6050
110,9,6,2021,33,-30.5299770100911,27.7815174897119,0.701246467597309,-5.28944925552758,1.35004325201999,-1.120777,3621
110,9,6,2021,105,-0.223518134223064,224.95896090535,0.83077665513093,-5.28944925552758,1.35004325201999,-0.3221688,5162
110,9,6,2021,153,14.5757138400608,281.332854938272,1.63337326103337,-5.28944925552758,1.35004325201999,-0.04084081,3039
110,9,6,2021,201,16.60386847602,258.451607510288,1.41465285089758,-5.28944925552758,1.35004325201999,0.9887642,2156
110,9,6,2021,225,14.6998708767361,184.926229423868,1.97039108978312,-5.28944925552758,1.35004325201999,0.02984767,1244
110,9,6,2021,249,13.8883104451498,149.920432098766,3.2124029438647,-5.28944925552758,1.35004325201999,-0.02594122,144
110,9,6,2021,273,4.24825466579864,60.6480627089763,2.75423203271702,-5.28944925552758,1.35004325201999,-0.4052912,3103
110,9,6,2021,297,0.669360961914085,35.3301183127572,1.22303126233949,-5.28944925552758,1.35004325201999,-0.1751054,1052
110,9,6,2021,321,-14.1592210557726,13.2630041152263,0.676746393881841,-5.28944925552758,1.35004325201999,0.000410975,3490
111,9,6,2019,308,-9.65171142578124,23.1047119341564,0.729347937921578,-6.53344999003612,1.12107691935636,-0.6828673,3365
111,9,6,2019,332,-12.5789387342665,5.33167181069959,0.61659151492729,-6.53344999003612,1.12107691935636,0.4197218,3032
111,9,6,2019,356,-29.9138644748264,3.30663580246914,0.470079984416446,-6.53344999003612,1.12107691935636,-0.4669352,1444
111,9,6,2020,15,-30.9496260579427,9.23818930041152,0.386022205694157,-6.53344999003612,1.12107691935636,0.332993,2688
111,9,6,2020,39,-22.1220275200738,32.4820421810699,0.367596044294541,-6.53344999003612,1.12107691935636,-0.8950021,541
111,9,6,2020,63,-23.4209293619792,83.8216719846372,0.584834947092089,-6.53344999003612,1.12107691935636,-0.1078889,3641
111,9,6,2020,87,-16.2317700195312,163.961957304527,0.494850406621026,-6.53344999003612,1.12107691935636,0.3045064,3607
111,9,6,2020,111,-2.03537116156682,153.441216563786,0.838937786477178,-6.53344999003612,1.12107691935636,0.1469315,1297
111,9,6,2020,135,1.90803765190975,250.616766975309,0.969064073560964,-6.53344999003612,1.12107691935636,-0.3130499,4047
111,9,6,2020,183,15.8981915283203,246.461229423868,1.15477386558147,-6.53344999003612,1.12107691935636,0.8967338,1664
111,9,6,2020,231,13.2050150553385,157.544380144033,3.68727037625948,-6.53344999003612,1.12107691935636,0.3493158,5768
111,9,6,2020,255,6.61060295952694,114.407919238683,1.63823621517585,-6.53344999003612,1.12107691935636,-0.3336939,1131
111,9,6,2020,279,5.86900743272571,58.1315089111956,1.33532015605772,-6.53344999003612,1.12107691935636,0.3198467,4399
111,9,6,2020,303,-9.02242397732203,24.6509413580247,0.921459092647768,-6.53344999003612,1.12107691935636,-0.1766879,46
111,9,6,2020,327,-18.1553416612413,8.04437242798355,1.00835140944788,-6.53344999003612,1.12107691935636,-0.2232329,3808
111,9,6,2020,351,-33.5937462700737,3.71855967078189,0.594823364966648,-6.53344999003612,1.12107691935636,0.1868659,5929
111,9,6,2021,9,-15.4400796169705,5.82652263374486,0.578107457116271,-6.53344999003612,1.12107691935636,0.3869479,1311
111,9,6,2021,33,-32.2291870795356,23.1424845679012,0.578100641874671,-6.53344999003612,1.12107691935636,-1.120777,2062
111,9,6,2021,105,-1.58320563422306,230.189254115226,0.760572025513352,-6.53344999003612,1.12107691935636,-0.1428479,1924
111,9,6,2021,153,12.3454794650608,266.39688271605,1.15490398741007,-6.53344999003612,1.12107691935636,0.127202,5659
111,9,6,2021,201,16.0415768093533,287.098878600823,1.83083001149723,-6.53344999003612,1.12107691935636,0.7128536,2783
111,9,6,2021,225,13.3342198350695,167.725905349794,2.05018680797618,-6.53344999003612,1.12107691935636,0.09291512,80
111,9,6,2021,249,12.9008885701498,144.557488425926,2.13509062514697,-6.53344999003612,1.12107691935636,-0.3340591,1037
111,9,6,2021,273,2.22815049913197,56.064405301569,2.35417047794851,-6.53344999003612,1.12107691935636,-0.4087634,4106
111,9,6,2021,297,0.71044603135853,32.5244315843621,1.57899940459651,-6.53344999003612,1.12107691935636,-0.1751054,6035
111,9,6,2021,321,-13.9930925835503,10.2896965020576,0.529909474938773,-6.53344999003612,1.12107691935636,0.000410975,4125
112,7,11,2019,308,-3.16314371744789,37.0249922839506,3.1176828257908,-2.19696027315578,1.88862258076089,0.6003672,5969
112,7,11,2019,332,-7.64545783148869,13.6362962962963,2.25716422061689,-2.19696027315578,1.88862258076089,0.462085,1987
112,7,11,2019,356,-18.3553488498264,10.1823405349794,1.98548994838887,-2.19696027315578,1.88862258076089,0.06165317,4104
112,7,11,2020,15,-13.1071868218316,17.5872890946502,0.516970980649009,-2.19696027315578,1.88862258076089,0.6625279,4921
112,7,11,2020,39,-17.509249742296,42.5061728395061,1.49848373500697,-2.19696027315578,1.88862258076089,0.2383452,3722
112,7,11,2020,63,-18.4615890842014,102.43625531797,1.49508158227666,-2.19696027315578,1.88862258076089,0.3358085,17
