GPP_cedar,GPP_fluxsat,GPP_zhang,GPP_MOD17A3HGF,GOME2_PK_SIF,GOME2_JJ_SIF,OCO2SIF,GOSIF,SIFOCO2,ELEVATION,BCCMASS,BCdepo,TA,RF,SM,SW,VPD,soilClayContent,soilWaterContent,soilPH,soilBulkDensity,soilTaxa,Ndepo,LAI,BIOMASS,longitude,latitude,indRows,indCols,Region,randomNum
8.12,7.48,6.84931506849315,7.26027397260274,0.3876,0.7468,0.4,0.364,0.363,57,8617,1430,29900,2971,462,14237,35,3047,3358,4382,10391,340,21356280,58,29328,-66.2435138334313,-2.51557647468726,41,204,1,0.440639621831668
8.24,7.88,6.73972602739726,7.34246575342466,0.3764,0.7374,0.39,0.352,0.358,81,8910,1697,29879,2909,483,14226,34,2925,3406,4306,10485,389,21116402,58,31540,-66.2435138334313,-3.07459346906221,42,204,1,0.781269083828604
8.3,8.03,6.73972602739726,7.42465753424658,0.3797,0.745,0.39,0.348,0.359,90,9160,1714,29883,2747,481,14308,36,2878,3467,4311,10854,389,20693594,58,32448,-66.2435138334313,-3.63361046343716,43,204,1,0.99114597391613
8.27,8.03,6.82191780821918,7.45205479452055,0.382,0.7502,0.385,0.348,0.356,92,9385,1710,29876,2726,505,14413,37,2835,3626,4261,10913,389,19843739,58,33081,-66.2435138334313,-4.19262745781211,44,204,1,0.849279003114081
8.24,7.95,6.84931506849315,7.50684931506849,0.3733,0.7428,0.375,0.344,0.351,85,9602,1729,29870,2717,525,14529,39,2734,3598,4183,10199,389,19179255,57,34068,-66.2435138334313,-4.75164445218705,45,204,1,0.0599863054427622
8.25,8.16,6.82191780821918,7.50684931506849,0.3747,0.7482,0.375,0.348,0.353,99,9845,1764,29871,2714,478,14557,40,2717,3775,4239,9728,389,18949690,57,34638,-66.2435138334313,-5.310661446562,46,204,1,0.766725198143708
8.24,8.19,6.76712328767123,7.53424657534247,0.3798,0.7647,0.375,0.348,0.352,113,10098,1798,29878,2611,546,14588,43,2736,3764,4158,9955,389,18504280,57,34223,-66.2435138334313,-5.86967844093695,47,204,1,0.724906562569402
8.24,8.24,6.71232876712329,7.56164383561644,0.3879,0.7825,0.38,0.352,0.357,116,10365,1694,29886,2492,444,14702,44,2768,3911,4132,10343,389,18538293,58,33564,-66.2435138334313,-6.4286954353119,48,204,1,0.754682907768219
8.23,8.29,6.68493150684932,7.61643835616438,0.3927,0.7966,0.38,0.356,0.354,118,10650,1584,29883,2458,439,14707,46,2768,3852,4115,10058,389,19436766,58,32127,-66.2435138334313,-6.98771242968684,49,204,1,0.201431457169383
8.18,8.13,6.63013698630137,7.64383561643836,0.3973,0.8091,0.38,0.352,0.355,130,11250,1584,29887,2442,439,14693,47,2818,3815,4133,10281,389,21591047,58,31796,-66.2435138334313,-7.54672942406179,50,204,1,0.323838572852246
8.18,8.28,6.76712328767123,7.6986301369863,0.4075,0.8362,0.385,0.36,0.36,136,11577,1666,29889,2365,442,14804,51,2861,4053,4115,11498,389,23709798,58,32809,-66.2435138334313,-8.10574641843674,51,204,1,0.597078842366368
8.17,8.36,6.82191780821918,7.75342465753425,0.4132,0.8522,0.39,0.36,0.365,143,12340,1756,29885,2356,511,14831,54,2973,4062,4145,10994,389,25653220,58,32098,-66.2435138334313,-8.66476341281169,52,204,1,0.977113562894548
8.18,8.54,7.01369863013699,7.75342465753425,0.434,0.89,0.4,0.372,0.374,151,13305,1997,29868,2218,517,14929,55,3013,3798,4196,10928,389,26557347,59,30935,-66.2435138334313,-9.22378040718663,53,204,1,0.451428339736858
8.16,8.36,7.31506849315068,7.72602739726027,0.4454,0.9181,0.41,0.372,0.381,162,13843,2134,29876,2122,475,15024,57,3092,3795,4344,11116,389,28394969,59,30423,-66.2435138334313,-9.78279740156158,54,204,1,0.496305402839853
8.16,8.64,7.23287671232877,7.6986301369863,0.4379,0.9163,0.405,0.372,0.382,164,13638,2128,29874,2047,509,15086,58,3072,3795,4397,10760,389,30231023,58,30323,-66.2435138334313,-10.3418143959365,55,204,1,0.971656138539336
8.21,8.36,7.34246575342466,7.67123287671233,0.4483,0.9387,0.415,0.38,0.39,175,13426,2154,29884,1982,422,15226,58,3034,3698,4500,10701,389,31173142,59,29041,-66.2435138334313,-10.9008313903115,56,204,1,0.76300459210049
8.14,7.73,7.56164383561644,7.45205479452055,0.4424,0.9401,0.41,0.372,0.393,170,13540,2233,29877,1956,468,15242,60,2977,3800,4555,10326,389,32832218,58,29876,-66.2435138334313,-11.4598483846864,57,204,1,0.979765333348377
8.13,6.83,7.91780821917808,7.31506849315068,0.4456,0.9532,0.415,0.376,0.399,167,13630,2286,29862,2006,505,15265,65,3007,3777,4677,10386,389,34794434,58,28659,-66.2435138334313,-12.0188653790614,58,204,1,0.20283133878472
8.1,5.84,8.13698630136986,7.15068493150685,0.4558,0.9727,0.425,0.392,0.42,165,13838,1998,29881,1867,493,15402,73,3150,4125,4700,10325,389,35544093,58,30525,-66.2435138334313,-12.5778823734363,59,204,1,0.031668613261674
8.26,6.86,8.43835616438356,7.50684931506849,0.4829,1.0353,0.455,0.404,0.417,176,13681,2389,29786,2430,521,14778,63,2469,3884,4838,10969,389,38507594,59,30661,-66.2435138334313,-14.8139503509361,63,204,1,0.158148028695235
8.58,8.06,8.19178082191781,8.08219178082192,0.4773,1.0384,0.45,0.424,0.417,311,12718,2353,29753,2416,523,14612,58,2797,3826,5010,12059,255,38280033,59,29271,-66.2435138334313,-15.3729673453111,64,204,1,0.719703401884927
8.4,8.21,7.53424657534247,8.24657534246575,0.4505,1.0013,0.42,0.412,0.4,780,11362,2753,29683,2172,516,14275,55,3200,4155,5064,12013,255,37949239,58,26699,-66.2435138334313,-15.931984339686,65,204,1,0.77728236171796
8.04,7.08,6.57534246575342,8.32876712328767,0.3424,0.8281,0.375,0.38,0.353,1318,9484,3544,28947,3178,470,13612,21,3431,4620,5128,9971,264,36096867,53,28854,-66.2435138334313,-16.491001334061,66,204,1,0.644957778367517
7.46,6.93,5.97260273972603,8,0.2295,0.6311,0.33,0.332,0.311,3266,4204,2669,28245,2548,451,15500,16,3213,4486,5122,8809,291,33786094,48,29122,-66.2435138334313,-17.0500183284359,67,204,1,0.338064658578324
8.7,7.37,9.01369863013699,8.68493150684932,0.4284,0.7945,0.425,0.416,0.368,415,6196,1016,29809,1781,448,15433,44,3000,4016,5183,13050,255,4492514,55,30450,-65.6844968390563,10.3418143959365,18,205,1,0.654652328121952
8.69,7.37,9.01369863013699,8.65753424657534,0.4267,0.7921,0.42,0.416,0.367,466,7087,1016,29824,1807,513,17176,63,3000,3980,5200,13060,265,22160295,54,30420,-65.6844968390563,9.78279740156158,19,205,1,0.0456563493426857
8.21,4.83,6.73972602739726,6.9041095890411,0.3386,0.7039,0.38,0.36,0.335,38,6742,673,29998,1966,408,15937,92,2800,4300,4800,13300,265,23842473,48,24900,-65.6844968390563,7.54672942406179,23,205,1,0.867484780088114
8.57,7.34,7.45205479452055,7.53424657534247,0.3725,0.7502,0.425,0.396,0.384,114,5640,853,29915,2067,468,15747,79,2912,4290,4893,12636,265,21873382,50,26224,-65.6844968390563,6.98771242968684,24,205,1,0.102961749488117
8.82,7.86,7.47945205479452,8.16438356164384,0.3725,0.7476,0.42,0.408,0.387,494,4947,1277,29728,2230,507,14560,58,3203,4154,4905,12546,375,20475199,56,27617,-65.6844968390563,6.4286954353119,25,205,1,0.946969335700421
8.88,7.99,7.23287671232877,8.05479452054795,0.3497,0.7378,0.4,0.404,0.375,623,4483,1455,29596,2815,488,14332,53,3134,4403,4865,11900,375,17681409,56,28922,-65.6844968390563,5.86967844093695,26,205,1,0.379497748848172
8.8,7.53,7.17808219178082,7.91780821917808,0.376,0.7424,0.405,0.396,0.381,647,4547,1327,29824,2869,445,15067,66,3128,4180,5099,12254,220,14870827,58,28496,-65.6844968390563,5.310661446562,27,205,1,0.13452089600363
8.74,7.67,6.93150684931507,7.53424657534247,0.3898,0.74,0.405,0.384,0.38,171,4873,2136,29848,3658,514,15537,59,3215,3905,5150,12354,220,14331167,58,26644,-65.6844968390563,4.75164445218705,28,205,1,0.312879832834512
8.6,8.36,6.71232876712329,7.12328767123288,0.3679,0.7503,0.385,0.376,0.36,126,4667,2266,29690,4600,561,15141,37,3110,4262,4813,12055,255,16170590,56,27985,-65.6844968390563,4.19262745781211,29,205,1,0.898684091136074
8.42,8.46,6.10958904109589,6.84931506849315,0.3425,0.7007,0.35,0.34,0.327,234,4633,2266,29637,5671,518,15091,27,3090,4378,4844,11645,255,18087955,53,27914,-65.6844968390563,3.63361046343716,30,205,1,0.780790397082025
8.53,8.11,6.32876712328767,7.17808219178082,0.3636,0.6974,0.375,0.348,0.348,181,4933,2141,29859,3578,543,15293,35,2806,4012,4557,12074,402,19067844,57,29852,-65.6844968390563,3.07459346906221,31,205,1,0.193041323864976
8.49,8,6.38356164383562,7.26027397260274,0.3611,0.6924,0.375,0.352,0.355,113,5641,1647,29858,3554,568,15095,34,2726,3452,4513,12680,340,21224830,58,30234,-65.6844968390563,2.51557647468726,32,205,1,0.173940827932019
8.45,8.14,6.38356164383562,7.3972602739726,0.3604,0.7015,0.375,0.356,0.356,108,5890,1694,29833,4125,574,14955,33,3044,3874,4586,11587,340,23463630,57,28122,-65.6844968390563,1.95655948031232,33,205,1,0.893316219824227
8.38,8.31,6.19178082191781,7.3972602739726,0.3576,0.7066,0.365,0.348,0.346,112,5772,2169,29689,3996,576,14530,31,3375,3950,4764,11873,340,24548305,54,28730,-65.6844968390563,1.39754248593737,34,205,1,0.77076450757436
8.44,8.44,6.49315068493151,7.47945205479452,0.3723,0.7229,0.385,0.36,0.357,198,5906,2339,29695,2749,499,14249,36,3057,3990,4654,12229,402,25548627,56,28837,-65.6844968390563,0.838525491562421,35,205,1,0.792116942050586
8.33,8.27,6.41095890410959,7.31506849315068,0.3657,0.7033,0.375,0.348,0.35,147,6491,1721,29799,3121,532,14404,31,2833,3981,4498,12045,402,25158049,56,28344,-65.6844968390563,0.279508497187474,36,205,1,0.213557852512077
8.36,8.05,6.46575342465753,7.31506849315068,0.3735,0.7141,0.385,0.352,0.356,86,7177,1619,29877,2850,471,14315,34,2737,3249,4374,11443,340,24650189,59,30563,-65.6844968390563,-0.279508497187474,37,205,1,0.193372676209104
8.43,8.19,6.41095890410959,7.26027397260274,0.3789,0.7177,0.385,0.348,0.351,79,7539,1755,29869,2891,486,14168,34,2654,3237,4328,10321,340,24430230,58,30603,-65.6844968390563,-0.838525491562421,38,205,1,0.646739082572099
8.37,8.04,6.49315068493151,7.28767123287671,0.3771,0.7162,0.38,0.348,0.35,77,7757,1769,29881,2715,476,14245,37,2419,3165,4371,8327,340,23030975,58,31217,-65.6844968390563,-1.39754248593737,39,205,1,0.111286936957793
8.17,7.52,6.73972602739726,7.23287671232877,0.382,0.7373,0.395,0.356,0.358,65,8018,1769,29897,2989,534,14404,35,3085,3314,4374,9985,340,22042693,58,27738,-65.6844968390563,-1.95655948031232,40,205,1,0.505912520725804
8.19,7.38,6.73972602739726,7.20547945205479,0.3882,0.7482,0.395,0.364,0.358,59,8724,1318,29907,2935,481,14319,36,3247,3430,4373,10459,340,21460511,58,28718,-65.6844968390563,-2.51557647468726,41,205,1,0.684921572433945
8.23,7.72,6.76712328767123,7.28767123287671,0.3844,0.7486,0.395,0.352,0.36,75,9147,1590,29891,2865,483,14284,35,2755,3357,4273,9715,389,21333112,58,32014,-65.6844968390563,-3.07459346906221,42,205,1,0.15702756821061
8.29,8.02,6.84931506849315,7.3972602739726,0.3821,0.7502,0.39,0.352,0.359,72,9421,1677,29872,2717,542,14365,36,2700,3347,4247,10278,389,20909335,58,32972,-65.6844968390563,-3.63361046343716,43,205,1,0.373374636300056
8.02,8.19,6.79452054794521,7.42465753424658,0.3777,0.7472,0.38,0.348,0.355,83,9660,1715,29870,2678,557,14445,38,2654,3286,4217,10711,389,20057397,57,33463,-65.6844968390563,-4.19262745781211,44,205,1,0.808372197161161
7.97,8.19,6.84931506849315,7.45205479452055,0.3792,0.7517,0.38,0.348,0.352,100,9892,1743,29877,2633,477,14547,40,2679,3512,4206,10416,389,19384263,58,33729,-65.6844968390563,-4.75164445218705,45,205,1,0.909321931243242
8.23,8.14,6.82191780821918,7.47945205479452,0.3769,0.753,0.375,0.344,0.349,100,10154,1706,29877,2709,539,14568,42,2638,3600,4245,9868,389,19146250,57,34362,-65.6844968390563,-5.310661446562,46,205,1,0.160689536484079
8.23,8.16,6.84931506849315,7.47945205479452,0.3816,0.769,0.375,0.348,0.352,102,10446,1650,29888,2642,524,14590,44,2823,3726,4192,10324,389,18684105,57,33664,-65.6844968390563,-5.86967844093695,47,205,1,0.737947882076883
8.23,8.21,6.84931506849315,7.56164383561644,0.3883,0.7841,0.38,0.356,0.359,111,10767,1575,29893,2517,444,14677,44,2857,3847,4146,10713,389,18686014,58,32605,-65.6844968390563,-6.4286954353119,48,205,1,0.555695633321277
8.21,8.25,6.73972602739726,7.61643835616438,0.3897,0.7974,0.375,0.352,0.354,106,11095,1595,29884,2516,442,14678,45,2776,3714,4108,10538,389,19541026,57,31799,-65.6844968390563,-6.98771242968684,49,205,1,0.187856596891467
8.16,8.06,6.65753424657534,7.61643835616438,0.3923,0.8071,0.375,0.352,0.355,121,11838,1595,29888,2482,436,14682,48,2842,3766,4158,10616,389,21596810,57,30310,-65.6844968390563,-7.54672942406179,50,205,1,0.690014354052756
8.14,8.21,6.71232876712329,7.67123287671233,0.4021,0.8281,0.38,0.356,0.357,126,12182,1675,29895,2375,430,14791,51,2773,3960,4146,11210,389,23654597,58,30686,-65.6844968390563,-8.10574641843674,51,205,1,0.299816313121061
8.14,8.38,6.79452054794521,7.6986301369863,0.411,0.847,0.385,0.36,0.362,134,12689,1873,29891,2343,446,14825,53,2852,3913,4157,10256,389,25805378,58,30673,-65.6844968390563,-8.66476341281169,52,205,1,0.632268077566992
8.16,8.4,6.84931506849315,7.61643835616438,0.423,0.8716,0.395,0.364,0.369,146,13566,2163,29868,2229,518,14906,56,2952,3830,4190,11090,389,26881561,58,29802,-65.6844968390563,-9.22378040718663,53,205,1,0.235783501434267
8.04,8.05,6.93150684931507,7.47945205479452,0.4198,0.8812,0.385,0.352,0.36,153,14457,2392,29880,2105,455,14994,57,3149,3703,4365,11264,389,29062737,58,28280,-65.6844968390563,-9.78279740156158,54,205,1,0.489343100836104
8.08,8.32,7.01369863013699,7.50684931506849,0.4216,0.8912,0.385,0.356,0.366,159,14417,2297,29877,2097,490,15092,58,3156,3758,4438,10945,389,31264001,58,28621,-65.6844968390563,-10.3418143959365,55,205,1,0.758264216642305
8.11,7.82,7.20547945205479,7.56164383561644,0.4326,0.9181,0.4,0.368,0.381,165,14158,2230,29880,2023,485,15272,59,3066,3588,4528,10490,402,32400620,58,27340,-65.6844968390563,-10.9008313903115,56,205,1,0.620207419584395
8.05,7.75,7.34246575342466,7.56164383561644,0.4307,0.9262,0.4,0.36,0.379,158,14117,2214,29869,2021,503,15312,61,2906,3707,4567,10272,402,34641615,58,28003,-65.6844968390563,-11.4598483846864,57,205,1,0.247775280433747
8.14,7.32,7.75342465753425,7.42465753424658,0.4438,0.9516,0.415,0.376,0.394,169,14155,2220,29867,1995,502,15338,65,2914,3534,4687,10365,389,36677160,58,29257,-65.6844968390563,-12.0188653790614,58,205,1,0.653207917679531
8.12,6.49,8,7.26027397260274,0.4501,0.9695,0.42,0.38,0.398,166,14425,2038,29897,1853,495,15487,73,2950,3600,4750,10500,389,36081794,59,28950,-65.6844968390563,-12.5778823734363,59,205,1,0.330785884081767
8.4,7.55,8.05479452054795,8,0.481,1.0528,0.45,0.404,0.411,222,14018,2365,29784,2296,520,14814,65,2562,3687,4900,11925,370,39323459,59,31050,-65.6844968390563,-15.3729673453111,64,205,1,0.119203161145104
8.37,8.04,7.72602739726027,8,0.4771,1.0515,0.44,0.408,0.4,314,13283,2251,29764,2427,526,14598,60,2757,3967,4846,11953,339,39058584,59,28240,-65.6844968390563,-15.931984339686,65,205,1,0.656856203096871
8.15,8.04,7.23287671232877,8.27397260273973,0.4374,0.9934,0.41,0.404,0.379,733,12256,2885,29457,3201,490,13517,37,3210,4283,5051,11518,124,37547079,58,27688,-65.6844968390563,-16.491001334061,66,205,1,0.947319888498822
7.54,6.02,6.38356164383562,8.41095890410959,0.2941,0.7534,0.36,0.364,0.324,3775,7889,4784,28890,4690,485,14354,20,3351,4846,5248,9750,261,35660515,51,28924,-65.6844968390563,-17.0500183284359,67,205,1,0.841154337357591
6.59,4.91,5.94520547945205,7.83561643835616,0.1497,0.4702,0.315,0.332,0.256,3173,4548,1165,28585,1114,329,18083,55,2966,4900,5266,8766,291,34741180,43,29000,-65.6844968390563,-17.6090353228108,68,205,1,0.146388071778344
8.4,7.02,7.91780821917808,7.31506849315068,0.3819,0.7494,0.43,0.404,0.388,42,6418,671,29992,2074,388,15506,86,3070,3980,5010,12700,42,21318793,52,27070,-65.1254798446814,7.54672942406179,23,206,1,0.687492784344319
8.58,8.07,7.91780821917808,7.58904109589041,0.3847,0.7527,0.43,0.404,0.391,113,5478,778,29926,2409,434,15149,67,3195,3699,5011,12675,220,19223183,53,27523,-65.1254798446814,6.98771242968684,24,206,1,0.664213083872843
8.64,8.82,7.23287671232877,7.72602739726027,0.3545,0.7292,0.4,0.384,0.366,293,5036,1115,29634,2543,535,14247,47,3020,4221,4880,12197,220,17826113,52,26658,-65.1254798446814,6.4286954353119,25,206,1,0.510489183734226
8.58,8.73,6.43835616438356,7.3972602739726,0.3194,0.7029,0.36,0.356,0.333,638,4641,1484,29500,2760,556,13997,39,3053,4396,4842,11445,375,15027941,50,26282,-65.1254798446814,5.86967844093695,26,206,1,0.434721893205686
8.68,8.62,6.6027397260274,7.56164383561644,0.3316,0.7177,0.37,0.372,0.352,478,4445,1402,29484,2383,534,14265,43,3072,4352,4860,11581,375,12213883,53,28400,-65.1254798446814,5.310661446562,27,206,1,0.383588263811121
8.9,8.3,6.93150684931507,7.64383561643836,0.3767,0.7757,0.42,0.408,0.381,190,4483,1917,29600,2213,508,14585,47,3194,4256,4872,12070,327,11778805,54,26010,-65.1254798446814,4.75164445218705,28,206,1,0.842294234465626
8.46,8.56,6,7.26027397260274,0.3114,0.7071,0.34,0.336,0.316,374,4292,1966,29317,3428,504,14713,30,3139,4153,4910,11001,327,14194305,50,27321,-65.1254798446814,4.19262745781211,29,206,1,0.250835018159834
8.76,8.66,7.01369863013699,7.78082191780822,0.3833,0.7758,0.405,0.384,0.367,418,4224,1966,29687,4691,547,15504,42,3235,4297,4862,11929,255,16695834,58,27908,-65.1254798446814,3.63361046343716,30,206,1,0.291479801013163
8.7,8.41,6.95890410958904,7.78082191780822,0.3956,0.7608,0.41,0.384,0.379,524,4710,1922,29793,3889,493,15659,37,2817,4023,4628,12297,402,17953776,60,27594,-65.1254798446814,3.07459346906221,31,206,1,0.56096884927098
8.67,8.57,6.82191780821918,7.72602739726027,0.394,0.7558,0.41,0.376,0.378,140,5434,1885,29842,3244,505,15477,36,2835,3713,4548,12235,402,20546617,60,28873,-65.1254798446814,2.51557647468726,32,206,1,0.626663690335705
8.65,8.79,6.79452054794521,7.83561643835616,0.4031,0.7871,0.415,0.384,0.382,123,5693,1697,29719,3080,543,15074,35,3041,3927,4688,12218,402,23170158,58,28440,-65.1254798446814,1.95655948031232,33,206,1,0.449719456150245
8.53,8.95,6.65753424657534,7.67123287671233,0.3884,0.7759,0.4,0.368,0.36,196,5725,1905,29621,3163,557,15187,32,3293,3689,4706,12207,402,24443645,56,29081,-65.1254798446814,1.39754248593737,34,206,1,0.864425322492111
8.61,8.81,6.87671232876712,7.61643835616438,0.3945,0.7625,0.405,0.38,0.374,772,6267,2165,29864,1982,478,14816,50,2874,4120,4613,12480,402,25686841,58,27058,-65.1254798446814,0.838525491562421,35,206,1,0.953957119592282
8.42,8.38,6.6027397260274,7.31506849315068,0.3758,0.7235,0.385,0.356,0.358,287,6927,1688,29855,2577,469,14395,37,2756,3904,4500,12034,402,25379473,58,28303,-65.1254798446814,0.279508497187474,36,206,1,0.816527341866468
8.31,8,6.52054794520548,7.23287671232877,0.3729,0.7161,0.38,0.348,0.355,84,7346,1630,29876,3042,483,14310,34,2644,3314,4368,11391,340,24515636,58,30445,-65.1254798446814,-0.279508497187474,37,206,1,0.72006311209402
8.34,8.18,6.46575342465753,7.23287671232877,0.3782,0.7217,0.385,0.348,0.35,72,7635,1782,29868,2905,484,14115,34,2522,3252,4342,9141,340,24758539,58,29998,-65.1254798446814,-0.838525491562421,38,206,1,0.12204180665446
8.38,8.2,6.57534246575342,7.31506849315068,0.3818,0.727,0.385,0.352,0.353,72,7836,1811,29862,2745,465,14168,33,2554,3204,4350,9172,389,23768550,58,30675,-65.1254798446814,-1.39754248593737,39,206,1,0.0829542278320125
8.27,7.74,6.63013698630137,7.31506849315068,0.3785,0.729,0.385,0.356,0.355,61,8061,1811,29894,2730,461,14379,38,2665,3167,4343,9265,389,23162070,58,31101,-65.1254798446814,-1.95655948031232,40,206,1,0.83912333598996
8.11,7.12,6.57534246575342,7.23287671232877,0.3778,0.7357,0.385,0.356,0.348,55,8802,1564,29916,2826,482,14417,38,3188,3323,4332,10388,340,21233521,58,29437,-65.1254798446814,-2.51557647468726,41,206,1,0.350551199871815
8.21,7.9,6.73972602739726,7.26027397260274,0.3882,0.7555,0.395,0.356,0.364,64,9335,1540,29917,2804,453,14466,38,2909,3260,4289,10448,389,21689571,58,31822,-65.1254798446814,-3.07459346906221,42,206,1,0.90563695785518
8.25,8.16,6.82191780821918,7.34246575342466,0.3859,0.756,0.39,0.356,0.365,80,9760,1627,29893,2662,471,14375,38,2806,3316,4226,10665,389,21252034,58,32358,-65.1254798446814,-3.63361046343716,43,206,1,0.577891399433266
8.05,8.16,6.76712328767123,7.3972602739726,0.3782,0.7506,0.38,0.348,0.353,94,9980,1747,29883,2660,470,14413,38,2740,3332,4214,11084,389,20372692,58,32690,-65.1254798446814,-4.19262745781211,44,206,1,0.0510865325536103
8.02,8.17,6.79452054794521,7.45205479452055,0.378,0.7531,0.375,0.344,0.349,92,10168,1783,29886,2610,467,14521,41,2611,3300,4179,10498,389,19690893,57,33395,-65.1254798446814,-4.75164445218705,45,206,1,0.215654074024877
8.2,8.18,6.82191780821918,7.45205479452055,0.3798,0.759,0.375,0.344,0.349,94,10445,1734,29890,2603,452,14569,43,2578,3445,4198,10235,389,19459823,57,32526,-65.1254798446814,-5.310661446562,46,206,1,0.146684565459999
8.2,8.09,6.79452054794521,7.45205479452055,0.3834,0.7716,0.375,0.352,0.354,101,10775,1690,29899,2691,452,14638,43,2694,3606,4227,10694,389,19011758,58,33165,-65.1254798446814,-5.86967844093695,47,206,1,0.416301340868488
