Area,DEMmean,NDVImean,SLOPEmean,rain_1months_mm,rain_3months_mm,tempMean_1M,temp_fire_C,windSpeedMax,windSpeedMean,temp_fire_C_2InitDays,windSpeedMax_2InitDays,windSpeedMean_2InitDays,duration,durationLog,random,Y
43,67.34326171875,3922.5,0.111472077667713,0.00586645486827564,0.136823835526734,25.6368988283219,24.4524131774903,2.50361988696121,2.04926054363168,24.586543973287,2.50361988696121,2.34844015445901,4.99995259259259,1.79175156796227,0.00241164652123915,1.96944854773129
43,42.4408912658691,3597.5,0.22529362142086,0.165616203416185,0.225657079874221,15.6024611360284,12.2487606896295,1.4135448975973,0.960824626072632,11.9593826293946,1.4135448975973,1.10910920072637,3,1.38629436111989,0.00242467523412138,2.37490575457367
43,3.42001676559448,3265,0.00931476801633835,0.0322922367431815,0.10349934616012,16.1162986543444,13.7804100672404,1.53929043544029,1.4015662403249,13.7804100672404,1.53929043544029,1.4015662403249,2,1.09861228866811,0.00256478727561815,2.66258782702545
43,53.5708389282227,7240,0.602643072605133,0.189273397021431,0.393311887535067,17.1234513388741,19.8313983917237,1.33386149911602,1.02475274360044,19.3278375625611,0.962403559921599,0.867734777594206,4.99995259259259,1.79175156796227,0.00258532942322398,1.96944854773129
43,35.5361061096191,4638.5,0.0547755695879459,0.0577505740150848,0.200714883814101,22.17512488895,24.3077803611756,3.4922000376199,2.68995532541469,25.6124263763428,2.91354640267897,1.95369193621185,4,1.6094379124341,0.00263441378048823,2.15176220325946
43,7.5049901008606,5203.5,0.00814926344901323,0.000282420782657056,0.000889541879789846,26.3288351906671,25.0950290256076,1.93598267789956,1.76130101524113,25.0622265497843,1.93598267789956,1.84364778573338,3,1.38629436111989,0.00264471566934499,2.37490575457367
43,1752.86767578125,1336,2.46381497383118,0.151056575914922,0.409438572929357,-0.868453682793472,1.40458768208828,0.305042768315584,0.171524142694303,1.40458768208828,0.305042768315584,0.171524142694303,2,1.09861228866811,0.00268661491438871,2.66258782702545
43,44.053768157959,3827.5,0.124462738633156,0.0297469285539478,0.163063432635976,25.123015997145,26.1693948109944,4.2678141456243,3.52452460087957,25.8326936721802,3.7254157953983,3.25264464789919,5,1.79175946922805,0.0026939126009119,1.96944064646551
43,50.6672286987305,3510,0.1209866553545,0.0726019823040218,0.151447770470146,16.3274986479017,14.1037275950114,2.72505005744894,1.7680973656366,13.6560967127483,2.72505005744894,2.09209614702156,3,1.38629436111989,0.00270923970591974,2.37490575457367
43,44.7953071594238,4911.5,0.102916017174721,0.0448888109535588,0.172115168195706,22.8609892527263,26.7051459842258,3.35446115585121,2.57793907620526,26.3365449269613,2.83670270657449,2.18967803638228,3,1.38629436111989,0.00271597051438965,2.37490575457367
