GPP_cedar,GPP_fluxsat,GPP_zhang,GPP_MOD17A3HGF,GOME2_PK_SIF,GOME2_JJ_SIF,OCO2SIF,GOSIF,SIFOCO2,ELEVATION,BCCMASS,BCdepo,TA,RF,SM,SW,VPD,soilClayContent,soilWaterContent,soilPH,soilBulkDensity,soilTaxa,Ndepo,LAI,BIOMASS,longitude,latitude,indRows,indCols,Region,randomNum
8.33,7.51,9.26027397260274,8.02739726027397,0.4865,0.9859,0.425,0.408,0.406,244,11699,2650,29873,1854,487,15788,75,3100,3500,4700,12600,389,28696163,619,26000,-51.7090719796826,-6.4286954353119,48,230,1,0.298132851184017
8.74,9.06,9.56164383561644,7.94520547945205,0.518,1.0485,0.46,0.432,0.433,290,12549,2843,29885,1957,473,15948,77,3142,3537,4637,12115,389,30021537,629,21862,-51.7090719796826,-6.98771242968684,49,230,1,0.91712935887688
8.72,8.8,9.3972602739726,7.97260273972603,0.5119,1.0423,0.45,0.42,0.423,309,13552,2843,29865,1825,465,15990,80,2839,3729,4734,12168,389,32847724,626,24934,-51.7090719796826,-7.54672942406179,50,230,1,0.470518192745995
8.54,8.34,9.0958904109589,7.64383561643836,0.4974,1.0247,0.43,0.4,0.408,379,14209,3277,29771,2107,442,15853,79,2734,3897,4810,11991,255,35377102,615,25021,-51.7090719796826,-8.10574641843674,51,230,1,0.269467553234544
8.48,8.07,8.87671232876712,7.45205479452055,0.5026,1.0395,0.43,0.392,0.41,379,15521,3251,29821,1890,370,15930,85,2666,4066,4800,11800,255,35881517,615,24483,-51.7090719796826,-8.66476341281169,52,230,1,0.76297047694478
8.02,5.01,7.80821917808219,6.38356164383562,0.4392,1.0022,0.38,0.34,0.366,337,15297,2610,29961,1657,466,16443,116,2050,3550,4725,10350,390,36348743,575,17350,-51.7090719796826,-11.4598483846864,57,230,1,0.772172105182967
7.98,6.32,8,6.65753424657534,0.4321,1.0106,0.37,0.34,0.34,322,14148,2636,29940,1649,467,16487,120,2166,3400,4966,10300,318,37287369,588,20566,-51.7090719796826,-12.0188653790614,58,230,1,0.0212996241096677
7.91,6.25,7.83561643835616,6.57534246575342,0.4294,1.0111,0.37,0.336,0.337,329,13679,2268,29952,1582,467,16577,125,2266,3366,5000,10633,318,38020768,587,19600,-51.7090719796826,-12.5778823734363,59,230,1,0.879986192497539
5.99,5.6,6.27397260273973,8.46575342465753,0.3365,0.6746,0.345,0.328,0.2,43,4377,1355,29903,3195,458,12573,50,3171,3414,4628,10585,340,9327506,540,15271,-51.1500549853077,3.63361046343716,30,231,1,0.798170184137338
8.28,7.91,6.57534246575342,8.38356164383562,0.354,0.7311,0.35,0.336,0.34,89,4493,1460,29888,3332,435,13416,51,3361,3420,4511,11846,340,10579230,511,26644,-51.1500549853077,3.07459346906221,31,231,1,0.324165238549624
8.19,8,6.49315068493151,7.94520547945205,0.3464,0.7206,0.34,0.332,0.328,145,4511,1438,29886,3282,433,14929,49,3557,3253,4490,11924,340,13460560,501,28184,-51.1500549853077,2.51557647468726,32,231,1,0.669044416639185
8.23,7.9,6.52054794520548,7.72602739726027,0.3462,0.7265,0.345,0.336,0.331,197,4707,1345,29863,2762,428,14388,52,3752,3199,4459,12168,340,15972834,504,28367,-51.1500549853077,1.95655948031232,33,231,1,0.29629386335108
8.26,8.21,6.46575342465753,7.72602739726027,0.3472,0.7278,0.35,0.34,0.335,172,4930,1103,29876,2544,431,14276,57,3836,3340,4441,12035,340,17196518,530,27514,-51.1500549853077,1.39754248593737,34,231,1,0.92995204367677
8.41,8.14,6.57534246575342,7.6986301369863,0.3616,0.7543,0.37,0.352,0.348,153,5130,972,29904,2473,401,14851,59,3837,3112,4481,11987,340,18517458,546,27818,-51.1500549853077,0.838525491562421,35,231,1,0.281960434914488
8.09,7.62,6.24657534246575,7.78082191780822,0.3544,0.7355,0.35,0.336,0.333,113,5177,762,29935,2474,408,14245,62,3544,3277,4422,10777,340,18291760,544,25122,-51.1500549853077,0.279508497187474,36,231,1,0.168879971344252
7.84,5.12,6.35616438356164,7.80821917808219,0.374,0.7689,0.285,0.36,0.248,74,5254,894,29958,2645,345,13398,58,3350,3194,4633,11166,340,12276354,541,21455,-51.1500549853077,-0.279508497187474,37,231,1,0.745166604030062
8.26,6.51,6.68493150684932,8.05479452054795,0.3718,0.7622,0.34,0.364,0.356,18,5446,907,29954,2420,370,14737,59,3216,3391,4575,11446,340,15869025,549,19986,-51.1500549853077,-0.838525491562421,38,231,1,0.477134351507709
8.3,7.37,6.68493150684932,7.89041095890411,0.3581,0.7419,0.37,0.356,0.359,15,5754,926,29951,2375,393,15480,63,3047,3146,4426,10730,340,18460342,562,22755,-51.1500549853077,-1.39754248593737,39,231,1,0.653444541099485
8.27,8.36,6.87671232876712,7.89041095890411,0.3529,0.7327,0.365,0.36,0.363,35,6318,926,29979,2203,377,15343,69,3154,3221,4371,10970,389,19131104,560,26330,-51.1500549853077,-1.95655948031232,40,231,1,0.966575933053896
8.41,8.7,7.01369863013699,7.91780821917808,0.3532,0.7332,0.375,0.364,0.367,55,7597,1089,29971,2170,390,15047,71,3363,3340,4349,11987,389,23430106,556,28223,-51.1500549853077,-2.51557647468726,41,231,1,0.313027488227721
8.45,8.61,7.17808219178082,8.02739726027397,0.3607,0.75,0.39,0.372,0.373,63,8582,1237,29960,2259,401,14971,71,3444,3483,4313,12094,389,24579662,567,30608,-51.1500549853077,-3.07459346906221,42,231,1,0.0764394578120781
8.45,8.76,7.6986301369863,8.05479452054795,0.372,0.7796,0.395,0.38,0.386,103,9686,1373,29942,2206,393,15218,76,4200,3620,4280,12380,389,24771483,569,30800,-51.1500549853077,-3.63361046343716,43,231,1,0.791415146963651
8.39,9.31,7.97260273972603,8.13698630136986,0.3882,0.812,0.4,0.388,0.392,209,10039,1428,29932,2093,476,15177,81,3941,3566,4341,11960,389,25150125,577,31541,-51.1500549853077,-4.19262745781211,44,231,1,0.365383979290258
8.39,9.18,8.43835616438356,8.10958904109589,0.4157,0.8644,0.41,0.404,0.404,218,10388,1786,29933,1895,486,15221,85,3257,3619,4406,12427,389,25887381,593,31135,-51.1500549853077,-4.75164445218705,45,231,1,0.585099389225412
8.45,9.18,8.71232876712329,8.10958904109589,0.4346,0.9005,0.415,0.412,0.407,211,10872,2049,29914,1861,488,15295,83,3241,3566,4441,12638,389,26461404,607,30773,-51.1500549853077,-5.310661446562,46,231,1,0.183336706183362
8.48,9.12,9.23287671232877,8.02739726027397,0.4631,0.9578,0.44,0.428,0.414,217,11411,2387,29845,1807,492,15237,73,3162,3797,4647,11892,389,27625742,612,26790,-51.1500549853077,-5.86967844093695,47,231,1,0.0769189422460057
8.47,8.29,9.3972602739726,7.83561643835616,0.483,0.9896,0.44,0.416,0.406,295,11699,2357,29867,1755,477,16033,81,2975,3475,4775,12525,389,29005486,612,23150,-51.1500549853077,-6.4286954353119,48,231,1,0.153662766530705
8.56,8.54,9.23287671232877,7.80821917808219,0.4884,1.0045,0.43,0.404,0.412,243,12549,2737,29868,1915,407,16085,86,2755,3533,4777,12211,389,30120133,618,21907,-51.1500549853077,-6.98771242968684,49,231,1,0.826875990170966
8.45,8.21,9.04109589041096,7.80821917808219,0.4884,1.0073,0.42,0.396,0.406,258,13552,2737,29874,1992,477,15887,86,2731,3659,4754,12081,389,32503619,617,23018,-51.1500549853077,-7.54672942406179,50,231,1,0.300956742633309
8.37,7.93,8.79452054794521,7.61643835616438,0.4834,1.0027,0.41,0.38,0.394,482,14209,2815,29848,2117,490,16165,83,2410,3628,4775,11960,389,34622376,610,22089,-51.1500549853077,-8.10574641843674,51,231,1,0.383884490005655
8.74,5.27,7.31506849315068,8.38356164383562,0.4195,0.7782,0.44,0.396,0.405,31,5121,953,29918,2733,438,14851,55,3250,3100,4800,10250,262,13730490,599,20300,-50.5910379909327,0.838525491562421,35,232,1,0.650748947230908
8.33,4.73,6.87671232876712,8.24657534246575,0.3738,0.7642,0.355,0.38,0.385,23,5128,919,29951,2796,359,12909,59,3342,3357,4685,10828,340,7090192,561,19957,-50.5910379909327,0.279508497187474,36,232,1,0.817370524039485
8.03,5.5,6.38356164383562,7.91780821917808,0.3512,0.7344,0.34,0.344,0.329,10,5214,906,29967,2951,349,13687,62,3123,3354,4527,10550,340,14118438,543,18234,-50.5910379909327,-0.279508497187474,37,232,1,0.766266219369973
8.2,7.06,6.32876712328767,7.89041095890411,0.3479,0.7255,0.345,0.344,0.341,18,5467,1043,29955,2276,364,15213,63,2943,3336,4509,10167,340,18079794,558,21259,-50.5910379909327,-0.838525491562421,38,232,1,0.374175557582085
8.33,7.78,6.49315068493151,7.86301369863014,0.3615,0.7427,0.37,0.348,0.356,19,5813,1022,29962,2323,373,15518,67,2899,3136,4462,10338,340,19767826,568,23037,-50.5910379909327,-1.39754248593737,39,232,1,0.18986247780247
8.38,7.94,6.98630136986301,7.89041095890411,0.3686,0.7541,0.39,0.364,0.375,24,6396,1022,29977,2303,443,15517,68,3131,3291,4385,11254,389,19282279,570,24137,-50.5910379909327,-1.95655948031232,40,232,1,0.646501755218381
8.42,8.63,6.9041095890411,7.6986301369863,0.3572,0.736,0.375,0.36,0.363,45,7669,1122,29981,2160,424,15195,74,3211,3351,4330,11992,389,24168494,558,28656,-50.5910379909327,-2.51557647468726,41,232,1,0.00360530450734453
8.5,8.71,6.98630136986301,7.97260273972603,0.3567,0.741,0.38,0.36,0.365,73,8671,1274,29978,2199,388,15141,77,3265,3522,4315,12250,389,25265832,565,31306,-50.5910379909327,-3.07459346906221,42,232,1,0.282887905349612
8.47,8.21,7.80821917808219,8.08219178082192,0.3997,0.8198,0.4,0.384,0.394,87,9753,1472,29960,2245,442,15433,78,4750,3450,4350,11550,389,25582284,580,28500,-50.5910379909327,-3.63361046343716,43,232,1,0.638600594751137
8.4,8.56,8.63013698630137,8.08219178082192,0.4202,0.8731,0.425,0.412,0.407,213,10385,1765,29905,2026,491,15313,79,3681,3536,4463,12272,389,26951410,602,31300,-50.5910379909327,-4.75164445218705,45,232,1,0.592074579603645
8.36,8.81,8.79452054794521,8,0.444,0.9172,0.41,0.408,0.402,218,10850,1866,29904,1868,484,15365,79,3163,3618,4554,12018,389,27382507,600,29654,-50.5910379909327,-5.310661446562,46,232,1,0.325289204685754
8.32,8.98,8.6027397260274,7.91780821917808,0.4336,0.9128,0.405,0.4,0.389,232,11271,2058,29844,1790,487,15291,72,3036,3757,4665,11501,389,28262081,597,28781,-50.5910379909327,-5.86967844093695,47,232,1,0.988951251221728
8.61,8.75,9.23287671232877,7.78082191780822,0.46,0.9601,0.435,0.42,0.406,293,11209,2056,29862,1812,461,16112,82,2912,3663,4741,12024,389,29326595,615,24429,-50.5910379909327,-6.4286954353119,48,232,1,0.123235846277873
8.32,5.97,8.43835616438356,7.12328767123288,0.4787,1.0128,0.41,0.368,0.387,240,14655,2346,29970,1952,478,16243,106,2300,3650,4775,10425,390,32459441,603,19400,-50.5910379909327,-9.78279740156158,54,232,1,0.73587698636635
8,4.87,7.53424657534247,6.41095890410959,0.4214,0.9403,0.36,0.324,0.357,224,14358,2471,30004,1800,457,16362,115,2200,3900,4700,10400,392,32777188,580,17000,-50.5910379909327,-10.3418143959365,55,232,1,0.156617020109506
8,4.87,7.53424657534247,6.41095890410959,0.4214,0.9403,0.36,0.324,0.357,214,14524,2543,30084,1704,471,16429,139,2200,3900,4700,10400,392,33354990,580,17000,-50.5910379909327,-10.9008313903115,56,232,1,0.434647411424697
8.29,4.73,5.64383561643836,7.75342465753425,0.3279,0.6736,0.31,0.324,0.057,11,4759,1191,29946,3440,334,12061,59,3233,4150,4966,10800,340,10128068,511,17920,-50.0320209965578,1.95655948031232,33,233,1,0.832243218102738
6.97,4.81,6.10958904109589,8.32876712328767,0.3495,0.7019,0.335,0.34,0.182,11,4876,1189,29941,3268,372,13163,57,3330,3784,4869,10646,262,5455370,530,14914,-50.0320209965578,1.39754248593737,34,233,1,0.359909561454824
8.24,4.22,7.28767123287671,8.21917808219178,0.3882,0.8049,0.41,0.388,0.393,10,5100,1033,29952,3475,330,14495,56,3285,3328,4671,10528,340,2234641,554,20457,-50.0320209965578,0.279508497187474,36,233,1,0.0762380475474331
8.2,6.66,6.76712328767123,7.97260273972603,0.3685,0.7623,0.37,0.352,0.355,8,5232,976,29949,2899,388,13510,59,2996,3157,4540,10090,262,14799653,548,20119,-50.0320209965578,-0.279508497187474,37,233,1,0.556925545740794
8.3,8.01,6.71232876712329,7.89041095890411,0.3657,0.7518,0.365,0.352,0.355,18,5525,1055,29934,2460,392,15050,62,2867,3270,4484,9778,262,19567456,558,23002,-50.0320209965578,-0.838525491562421,38,233,1,0.273930224222276
8.31,7.89,6.63013698630137,7.80821917808219,0.3647,0.7477,0.365,0.348,0.358,20,5941,1062,29966,2308,379,15744,71,2819,3098,4426,9405,340,19343451,567,24788,-50.0320209965578,-1.39754248593737,39,233,1,0.13205467930969
8.26,7.68,6.95890410958904,7.89041095890411,0.3664,0.7477,0.375,0.36,0.367,18,6474,1062,29991,2416,460,16090,70,3026,3405,4388,11546,340,18204169,560,24417,-50.0320209965578,-1.95655948031232,40,233,1,0.699654848968811
8.41,8.56,6.95890410958904,7.78082191780822,0.3578,0.7383,0.375,0.356,0.359,44,7806,1149,29998,2170,458,15702,75,3202,3394,4335,11788,389,24526819,557,27804,-50.0320209965578,-2.51557647468726,41,233,1,0.485904907517832
8.52,8.64,7.04109589041096,8,0.3636,0.7485,0.385,0.368,0.368,69,8520,1345,30015,2125,351,15712,81,3116,3481,4281,11991,389,25592161,569,29232,-50.0320209965578,-3.07459346906221,42,233,1,0.182716250813704
8.6,7.52,7.67123287671233,8.21917808219178,0.4047,0.8238,0.41,0.392,0.393,95,9229,1590,29995,2268,433,15828,81,4100,3500,4400,12350,389,25973922,592,29250,-50.0320209965578,-3.63361046343716,43,233,1,0.101214538189656
8.35,7.6,8,8.19178082191781,0.4069,0.8307,0.405,0.388,0.394,138,9727,1553,30009,2423,475,15656,81,3625,3625,4325,11675,389,26727946,589,27775,-50.0320209965578,-4.19262745781211,44,233,1,0.201584327245249
8.27,8.54,8.24657534246575,8.02739726027397,0.4044,0.8433,0.4,0.396,0.397,182,10299,1770,29929,2337,490,15556,74,3583,3568,4408,12002,389,27505904,588,31940,-50.0320209965578,-4.75164445218705,45,233,1,0.13474601073799
8.26,7.83,8.43835616438356,8.02739726027397,0.4239,0.8808,0.395,0.396,0.395,219,10830,1909,29922,2055,482,15636,76,3075,3693,4518,12481,389,27895041,598,31918,-50.0320209965578,-5.310661446562,46,233,1,0.323789153997764
8.35,8.8,8.57534246575342,7.72602739726027,0.4344,0.9161,0.4,0.396,0.392,210,11297,2158,29907,1736,471,15811,78,3036,3847,4700,11821,389,28691181,593,29105,-50.0320209965578,-5.86967844093695,47,233,1,0.950545048096336
8.49,8.97,8.9041095890411,7.64383561643836,0.4306,0.9191,0.41,0.4,0.386,386,11313,2032,29912,1588,473,16212,90,2976,3871,4742,11838,389,29634468,605,25842,-50.0320209965578,-6.4286954353119,48,233,1,0.532130560615834
8.55,6.25,9.50684931506849,7.91780821917808,0.5124,1.0501,0.45,0.416,0.417,301,12778,2068,29987,1844,239,16290,109,2600,3500,4800,11900,378,33501707,624,16800,-50.0320209965578,-8.10574641843674,51,233,1,0.24768570993469
8.17,6.1,7.94520547945205,6.73972602739726,0.4473,0.9703,0.375,0.344,0.364,208,13287,2098,30037,1837,471,16627,122,2425,3800,4737,10300,262,31501952,598,18950,-50.0320209965578,-9.78279740156158,54,233,1,0.437276253172887
8.18,8.03,6.98630136986301,7.89041095890411,0.3796,0.7751,0.37,0.356,0.362,9,5233,976,29961,3059,368,14153,62,3100,3000,4566,10200,262,11818944,555,21300,-49.4730040021828,-0.279508497187474,37,234,1,0.669087783169736
8.26,8.16,7.15068493150685,7.89041095890411,0.3897,0.7874,0.385,0.364,0.373,20,5575,1055,29945,2478,410,15109,64,2931,3120,4459,9966,262,18897263,562,22359,-49.4730040021828,-0.838525491562421,38,234,1,0.547695710952879
8.17,7.9,6.9041095890411,7.91780821917808,0.3747,0.7618,0.37,0.348,0.36,22,6000,1062,29972,2487,373,16156,70,2918,3170,4441,9532,340,18062970,562,22482,-49.4730040021828,-1.39754248593737,39,234,1,0.609054494316718
8.28,6.43,6.65753424657534,8.16438356164384,0.3822,0.7662,0.38,0.352,0.364,17,6553,1062,30007,2439,427,15586,71,2876,3415,4415,11438,340,15809752,564,18115,-49.4730040021828,-1.95655948031232,40,234,1,0.863134760252027
8.77,8,7.83561643835616,8.38356164383562,0.4222,0.8322,0.425,0.396,0.388,34,7888,1149,29999,2259,399,15782,74,3300,3400,4300,12000,389,23472993,598,24500,-49.4730040021828,-2.51557647468726,41,234,1,0.380695949821835
8.54,7.93,7.34246575342466,8.27397260273973,0.3832,0.781,0.395,0.372,0.37,56,8509,1345,30010,2157,369,15809,83,3066,3583,4350,12150,389,26207292,585,27238,-49.4730040021828,-3.07459346906221,42,234,1,0.748955615477151
8.56,7.55,7.50684931506849,8.32876712328767,0.3879,0.7951,0.405,0.38,0.377,83,9058,1590,30020,2134,380,15760,89,3387,3400,4300,11850,389,26264543,591,29000,-49.4730040021828,-3.63361046343716,43,234,1,0.156696797557896
8.03,5.02,6.43835616438356,8.10958904109589,0.3656,0.7434,0.355,0.332,0.342,24,5793,1133,29986,2353,363,16176,69,3000,2900,4500,10200,340,15855760,547,17400,-48.9139870078079,-1.39754248593737,39,235,1,0.0581238178949717
8.25,6.47,7.06849315068493,8.32876712328767,0.386,0.7785,0.355,0.36,0.339,13,6367,1133,29990,2338,410,16580,73,3075,3533,4433,11350,389,19628930,580,20800,-48.9139870078079,-1.95655948031232,40,235,1,0.339706962070075
8.46,7.8,7.3972602739726,8.35616438356164,0.4,0.8064,0.405,0.376,0.381,23,7759,1616,29991,2119,440,15931,79,3100,3422,4322,12100,389,25160919,574,26488,-48.9139870078079,-2.51557647468726,41,235,1,0.817176415224338
8.35,8.07,7.23287671232877,8.52054794520548,0.3926,0.7985,0.39,0.368,0.373,36,8323,1666,30001,2024,366,15904,86,3154,3500,4263,11945,389,26809018,577,31272,-48.9139870078079,-3.07459346906221,42,235,1,0.377547669768167
8.31,7.69,7.42465753424658,8.52054794520548,0.3841,0.7915,0.395,0.372,0.377,52,8876,1779,29997,2063,440,15759,91,3407,3460,4207,11192,389,27467810,577,33336,-48.9139870078079,-3.63361046343716,43,235,1,0.972604932176721
8.37,7.77,7.53424657534247,8.52054794520548,0.3822,0.7921,0.395,0.38,0.387,86,9646,1913,30003,1958,452,15726,94,3533,3341,4200,11416,389,28771966,582,34791,-48.9139870078079,-4.19262745781211,44,235,1,0.605318590650978
8.55,6.34,8.71232876712329,8.02739726027397,0.4183,0.8754,0.41,0.408,0.397,118,10249,1709,29964,2130,427,16068,84,2766,3466,4333,11633,389,29842574,619,30866,-48.9139870078079,-4.75164445218705,45,235,1,0.338236165549055
8.5,6.34,8.68493150684932,7.91780821917808,0.4204,0.8816,0.41,0.404,0.397,148,10676,1799,29987,1832,400,16232,86,2850,3464,4378,11335,389,28380141,614,29700,-48.9139870078079,-5.310661446562,46,235,1,0.927983722291575
8.43,6.3,9.0958904109589,7.53424657534247,0.4414,0.9183,0.425,0.408,0.396,157,10970,1905,29961,1899,474,16226,85,2900,3300,4566,11566,389,30993287,616,21000,-48.9139870078079,-5.86967844093695,47,235,1,0.898424694301282
8.49,8.12,7.47945205479452,8.46575342465753,0.3996,0.8033,0.41,0.38,0.391,15,6184,1197,29965,2009,363,15887,75,3000,3500,4250,13000,389,20845593,603,22950,-48.354970013433,-1.95655948031232,40,236,1,0.850706460713442
8.41,8.15,7.15068493150685,8.10958904109589,0.3974,0.8054,0.39,0.364,0.376,37,7533,1628,29984,1934,355,16071,82,3050,3350,4300,11950,389,25311849,518,27150,-48.354970013433,-2.51557647468726,41,236,1,0.256791917068097
8.34,8.31,7.12328767123288,8.52054794520548,0.3869,0.7929,0.39,0.364,0.376,60,8200,1716,29991,1902,355,16068,87,3219,3463,4274,11621,389,27109881,566,31531,-48.354970013433,-3.07459346906221,42,236,1,0.285495500891502
8.32,8.44,7.31506849315068,8.52054794520548,0.3822,0.7905,0.39,0.368,0.376,83,8824,1841,29973,1848,379,15966,92,3454,3467,4242,11522,389,27838529,570,34071,-48.354970013433,-3.63361046343716,43,236,1,0.779946910428948
8.29,8.14,7.42465753424658,8.46575342465753,0.3789,0.7902,0.385,0.368,0.379,136,9534,1998,29947,1755,404,15945,92,3632,3340,4208,11800,402,29281468,579,34304,-48.354970013433,-4.19262745781211,44,236,1,0.701395228244418
8.47,7.2,8.02739726027397,8.24657534246575,0.4183,0.8699,0.405,0.38,0.401,193,9974,1702,29980,1664,431,16421,103,3300,3400,4500,11700,389,30431237,577,25300,-48.354970013433,-4.75164445218705,45,236,1,0.492511776265171
8.44,7.49,7.0958904109589,8.52054794520548,0.3868,0.7875,0.385,0.36,0.357,48,7353,1649,29979,1857,359,15977,82,2950,3200,4300,11700,389,25486790,570,32550,-47.795953019058,-2.51557647468726,41,237,1,0.967667748479233
8.37,8.06,7.31506849315068,8.52054794520548,0.3935,0.8084,0.395,0.372,0.373,68,7991,1776,29992,1836,351,16032,88,3587,3412,4250,11200,389,27574620,574,31875,-47.795953019058,-3.07459346906221,42,237,1,0.476161494330651
8.38,7.78,7.45205479452055,8.54794520547945,0.3912,0.8113,0.4,0.376,0.38,99,8613,1878,29968,1787,439,16071,93,3713,3469,4343,11069,389,28442117,571,31269,-47.795953019058,-3.63361046343716,43,237,1,0.994905517152424
8.55,7.31,7.75342465753425,8.82191780821918,0.4123,0.8264,0.42,0.384,0.381,54,7059,1514,29914,1873,370,15767,71,3600,3200,4400,12000,389,24815589,586,29300,-47.2369360246831,-2.51557647468726,41,238,1,0.490578621847789
8.6,7.34,7.72602739726027,8.63013698630137,0.4036,0.8218,0.42,0.388,0.376,69,7364,1631,29927,1722,358,15851,77,3580,3340,4340,10520,389,27126109,567,29360,-47.2369360246831,-3.07459346906221,42,238,1,0.503453396492993
8.21,7.27,7.04109589041096,8.54794520547945,0.3665,0.7767,0.375,0.352,0.369,113,7812,1728,29946,1669,377,15873,86,3466,3433,4333,11600,389,28126700,561,21900,-47.2369360246831,-3.63361046343716,43,238,1,0.768772875919031
8.38,6.98,7.64383561643836,8.38356164383562,0.3783,0.8076,0.39,0.368,0.342,212,8265,1721,29924,1641,401,15999,89,4100,3700,4300,11500,402,30113381,520,23700,-47.2369360246831,-4.19262745781211,44,238,1,0.388084482070887
