GOME2_PK_SIF,GOME2_JJ_SIF,OCO2SIF,GOSIF,ELEVATION,BCCMASS,BCdepo,TA,RF,SW,VPD,Ndepo,LAI,longitude,latitude,indRows,indCols,Region,randomNum
3947,7419,81,92,218,6675,1536,29802,2883,13858,32,18408382,59,-75.1877857434304,-1.95655948031232,40,188,1,0.817687743973866
3912,7395,80,91,192,6633,1606,29796,2935,13886,31,17558022,59,-75.1877857434304,-2.51557647468726,41,188,1,0.981175704243327
3687,7106,77,89,217,6675,1829,29806,2945,13935,32,17711563,58,-75.1877857434304,-3.07459346906221,42,188,1,0.861989835287155
3891,7362,79,90,191,6761,2021,29826,2905,13933,32,17941175,59,-75.1877857434304,-3.63361046343716,43,188,1,0.083820882096006
3967,7424,79,91,151,6886,1876,29834,2905,14007,33,18396122,58,-75.1877857434304,-4.19262745781211,44,188,1,0.337711990337124
3779,7147,74,86,132,7027,1530,29857,2725,14196,35,19068317,57,-75.1877857434304,-4.75164445218705,45,188,1,0.236129166372143
3965,7595,77,90,127,7116,1549,29851,2727,14312,35,19527109,58,-75.1877857434304,-5.310661446562,46,188,1,0.317805387932171
4140,8004,82,95,176,7171,1565,29862,2565,14524,38,20456604,58,-75.1877857434304,-5.86967844093695,47,188,1,0.98444840547435
4223,8146,82,96,196,7242,1548,29880,2528,15058,42,21237698,59,-75.1877857434304,-6.4286954353119,48,188,1,0.548250891256417
4457,8571,86,102,543,7324,1586,29863,2324,15228,44,22173756,59,-75.1877857434304,-6.98771242968684,49,188,1,0.749251259354427
4470,8576,86,101,315,7526,1586,29868,2407,15235,44,24281772,59,-75.1877857434304,-7.54672942406179,50,188,1,0.841851734724089
4436,8601,85,100,470,7845,1650,29852,2707,14996,43,26325251,59,-75.1877857434304,-8.10574641843674,51,188,1,0.166889706987028
4364,8572,84,100,556,8195,1589,29833,3039,14995,41,27401003,58,-75.1877857434304,-8.66476341281169,52,188,1,0.903097609289584
4296,8493,82,100,733,8396,1463,29803,2972,15027,44,27715468,58,-75.1877857434304,-9.22378040718663,53,188,1,0.105124127822219
4001,8340,76,97,1884,8432,1808,29783,2603,14840,48,28378619,56,-75.1877857434304,-9.78279740156158,54,188,1,0.745093096440724
3451,7601,68,89,2430,8214,3047,29746,2385,14515,52,28039942,51,-75.1877857434304,-10.3418143959365,55,188,1,0.729371937837905
3165,7437,65,84,3090,7215,4500,29192,3318,14378,28,27384102,46,-75.1877857434304,-10.9008313903115,56,188,1,0.717469602110285
2297,6095,47,64,3938,5654,3359,28351,3302,15005,14,25916199,40,-75.1877857434304,-11.4598483846864,57,188,1,0.133431767732035
4128,7853,75,90,47,9477,2440,29915,3702,14561,46,56253784,54,-74.6287687490555,8.10574641843674,22,189,1,0.445788999516268
4117,7919,74,88,126,8895,2110,29754,3135,14719,43,62409056,55,-74.6287687490555,7.54672942406179,23,189,1,0.50878723121457
4391,8044,79,95,755,9174,1837,29722,1926,15937,57,67654357,58,-74.6287687490555,6.98771242968684,24,189,1,0.530490290818691
4271,8162,77,93,1931,9029,3127,30007,1690,17472,112,68087505,59,-74.6287687490555,5.86967844093695,26,189,1,0.85971704358549
3099,6430,45,75,1505,6595,3570,29556,8377,14030,60,60047639,25,-74.6287687490555,4.19262745781211,29,189,1,0.677724910719689
3176,6654,41,74,740,5777,3570,29032,3405,15688,35,53495816,41,-74.6287687490555,3.63361046343716,30,189,1,0.805838258794752
3537,7211,60,86,720,5729,3499,29166,2481,15870,47,50170186,50,-74.6287687490555,3.07459346906221,31,189,1,0.531242869458582
3579,7261,67,89,1625,6796,2157,29407,2473,15481,53,43210772,54,-74.6287687490555,2.51557647468726,32,189,1,0.955895838613192
4279,7788,80,90,228,8073,1883,29807,3024,14353,38,27214119,59,-74.6287687490555,0.838525491562421,35,189,1,0.0666769445993232
4195,7692,79,90,217,7520,1581,29811,3072,14165,37,23786362,59,-74.6287687490555,0.279508497187474,36,189,1,0.54151802744995
3985,7407,77,88,222,7039,1483,29822,3011,14047,36,22071446,58,-74.6287687490555,-0.279508497187474,37,189,1,0.281660343494637
3929,7379,78,90,208,6758,1473,29803,3119,13960,34,19373062,58,-74.6287687490555,-0.838525491562421,38,189,1,0.480900336365515
3841,7239,78,91,212,6608,1471,29811,3022,13909,33,18364807,58,-74.6287687490555,-1.39754248593737,39,189,1,0.684863781348805
3811,7187,78,90,200,6572,1471,29820,2883,13938,32,18031841,58,-74.6287687490555,-1.95655948031232,40,189,1,0.208258388796748
3739,7188,78,90,196,6689,1415,29804,2913,13987,32,17388358,58,-74.6287687490555,-2.51557647468726,41,189,1,0.608160988594066
3503,6882,74,86,178,6761,1466,29801,2903,13958,32,17529832,57,-74.6287687490555,-3.07459346906221,42,189,1,0.326176172376762
3731,7155,77,88,164,6874,1493,29837,2848,13913,33,17720363,58,-74.6287687490555,-3.63361046343716,43,189,1,0.880847202361808
3722,7075,74,86,135,7018,1391,29849,2764,14055,35,18096070,57,-74.6287687490555,-4.19262745781211,44,189,1,0.133394613360925
3932,7374,76,88,124,7128,1377,29857,2780,14226,35,18346471,58,-74.6287687490555,-4.75164445218705,45,189,1,0.102407789887338
4131,7794,80,92,123,7191,1460,29863,2733,14257,36,18755837,59,-74.6287687490555,-5.310661446562,46,189,1,0.959116903133932
4188,7938,81,92,141,7239,1541,29882,2633,14456,38,19474030,58,-74.6287687490555,-5.86967844093695,47,189,1,0.152901999674792
4145,7964,80,93,145,7271,1592,29850,2548,14752,40,20305027,58,-74.6287687490555,-6.4286954353119,48,189,1,0.152538081095451
4209,8244,82,97,181,7253,1406,29819,2404,14787,41,21157635,58,-74.6287687490555,-6.98771242968684,49,189,1,0.155552588056628
4354,8490,84,100,166,7280,1406,29796,2589,14832,40,22962667,58,-74.6287687490555,-7.54672942406179,50,189,1,0.089569402926861
4294,8438,83,97,246,7577,1408,29883,2477,15117,45,24801993,59,-74.6287687490555,-8.10574641843674,51,189,1,0.454424561403129
4504,8767,88,100,248,7903,1513,29874,2598,15127,46,25768566,60,-74.6287687490555,-8.66476341281169,52,189,1,0.668895692810288
4102,8433,80,96,273,7858,1755,29537,3117,14539,35,26304613,55,-74.6287687490555,-9.22378040718663,53,189,1,0.831301681950567
3935,8342,80,97,336,7594,1971,29576,3518,14346,33,27088253,55,-74.6287687490555,-9.78279740156158,54,189,1,0.790235136913713
3743,8227,78,96,618,7245,2159,29573,2811,14365,40,27187567,53,-74.6287687490555,-10.3418143959365,55,189,1,0.712710917791988
3583,8054,75,95,1653,6722,1902,29336,2245,14643,40,26911504,51,-74.6287687490555,-10.9008313903115,56,189,1,0.472597505041781
2519,6435,46,65,3401,6439,3258,29119,2171,14509,36,26244574,43,-74.6287687490555,-11.4598483846864,57,189,1,0.708588152395748
2216,5877,42,60,3984,5205,2763,28518,2409,15144,22,25556589,42,-74.6287687490555,-12.0188653790614,58,189,1,0.958059481020265
3532,7191,75,91,25,6180,2644,29746,3372,13750,52,16317841,52,-74.0697517546805,10.9008313903115,17,190,1,0.505775562297944
3284,6798,68,87,53,7078,1446,30004,1779,16402,83,21277688,55,-74.0697517546805,10.3418143959365,18,190,1,0.305053115317479
4176,7949,80,99,22,8853,1468,29982,3877,15504,57,45148449,54,-74.0697517546805,8.66476341281169,21,190,1,0.789811183801969
3769,7543,69,87,50,8582,2079,29662,4621,14877,38,54413397,53,-74.0697517546805,8.10574641843674,22,190,1,0.236386963587832
4021,7905,72,88,125,8957,2258,29655,3444,15183,37,61767643,53,-74.0697517546805,7.54672942406179,23,190,1,0.234302833273045
4287,8022,77,92,343,9547,3537,29905,3039,16066,54,68053146,55,-74.0697517546805,6.98771242968684,24,190,1,0.464699398608742
4215,8057,68,82,919,8367,4730,29964,2163,16965,81,68776357,46,-74.0697517546805,6.4286954353119,25,190,1,0.619386801215951
4248,8087,74,89,618,6670,3645,29703,2464,16863,63,68738391,50,-74.0697517546805,5.86967844093695,26,190,1,0.615329400167534
3503,7013,51,76,448,5167,3338,28538,4165,13972,27,60280538,47,-74.0697517546805,4.19262745781211,29,190,1,0.12262390155605
3461,7138,55,81,661,6381,3338,29081,2497,15493,35,53294988,46,-74.0697517546805,3.63361046343716,30,190,1,0.123793528327212
4015,7819,76,97,1387,7587,2822,29585,2672,15636,58,49770794,55,-74.0697517546805,3.07459346906221,31,190,1,0.284458991295818
4326,8067,83,101,1424,8261,2024,29765,2834,15415,57,42566927,58,-74.0697517546805,2.51557647468726,32,190,1,0.735732806826117
4337,7945,81,94,265,7811,1864,29811,2781,14663,48,31684780,59,-74.0697517546805,1.39754248593737,34,190,1,0.411308102983038
4196,7733,78,91,247,7317,1735,29805,2863,14370,38,26348187,59,-74.0697517546805,0.838525491562421,35,190,1,0.828981892712714
4100,7601,78,90,220,6921,1567,29811,2973,14249,37,23207826,59,-74.0697517546805,0.279508497187474,36,190,1,0.935114116049739
3971,7424,78,89,201,6682,1465,29823,2972,14123,36,21636641,58,-74.0697517546805,-0.279508497187474,37,190,1,0.399066658162043
3875,7296,77,88,204,6549,1415,29818,3019,14029,33,19168953,58,-74.0697517546805,-0.838525491562421,38,190,1,0.0522113801305755
3833,7283,78,90,194,6504,1385,29806,2984,13989,32,18260204,58,-74.0697517546805,-1.39754248593737,39,190,1,0.571186102238472
3817,7241,78,91,174,6534,1385,29827,2965,14007,32,17963751,58,-74.0697517546805,-1.95655948031232,40,190,1,0.747669975681756
3874,7356,80,92,190,6720,1430,29823,2827,14062,33,17389926,58,-74.0697517546805,-2.51557647468726,41,190,1,0.320243558104215
3679,7124,78,89,183,6844,1451,29812,2804,14010,32,17502988,58,-74.0697517546805,-3.07459346906221,42,190,1,0.492934318642196
3584,7018,76,87,154,6972,1416,29831,2842,13946,33,17664524,57,-74.0697517546805,-3.63361046343716,43,190,1,0.221652754475949
3661,7125,76,88,123,7100,1334,29846,2785,14086,34,17982001,58,-74.0697517546805,-4.19262745781211,44,190,1,0.939273742656297
4018,7557,79,90,117,7189,1440,29869,2757,14263,35,17918535,59,-74.0697517546805,-4.75164445218705,45,190,1,0.482305289358003
4123,7790,82,93,122,7228,1529,29879,2581,14277,37,18379904,59,-74.0697517546805,-5.310661446562,46,190,1,0.539996086873947
3939,7583,78,90,121,7261,1595,29881,2626,14411,38,19089815,58,-74.0697517546805,-5.86967844093695,47,190,1,0.221057099703633
3970,7789,79,93,135,7305,1634,29835,2441,14604,39,19780943,57,-74.0697517546805,-6.4286954353119,48,190,1,0.0959450018211512
4179,8137,81,96,158,7325,1497,29814,2283,14620,41,20530772,58,-74.0697517546805,-6.98771242968684,49,190,1,0.0601654164594785
4336,8436,83,99,260,7418,1497,29792,2246,14660,42,22184405,58,-74.0697517546805,-7.54672942406179,50,190,1,0.819508874942269
4362,8540,84,99,159,7525,1496,29841,2447,15035,42,23758856,58,-74.0697517546805,-8.10574641843674,51,190,1,0.771478304726038
4264,8483,83,96,180,7611,1530,29869,2406,15064,44,24523717,59,-74.0697517546805,-8.66476341281169,52,190,1,0.195695731019737
4190,8409,81,95,224,7669,1541,29841,2314,14655,47,25222138,58,-74.0697517546805,-9.22378040718663,53,190,1,0.895118154553158
4214,8610,82,99,412,7643,1659,29741,2949,14638,42,26029071,58,-74.0697517546805,-9.78279740156158,54,190,1,0.684300146224145
3772,8220,76,96,388,7504,1801,29479,4085,14800,32,26379876,55,-74.0697517546805,-10.3418143959365,55,190,1,0.656846481247616
3748,8272,76,96,936,7289,1901,29329,3245,14802,32,26344947,54,-74.0697517546805,-10.9008313903115,56,190,1,0.990381201487953
3686,8198,75,101,3079,7068,3223,29488,1905,14093,52,26190463,49,-74.0697517546805,-11.4598483846864,57,190,1,0.0336917931210119
3508,7849,72,96,3419,5409,2434,29046,3223,14463,30,25997330,46,-74.0697517546805,-12.0188653790614,58,190,1,0.424253270424153
2915,7197,62,84,3441,4612,1428,28363,2077,15823,18,25834739,42,-74.0697517546805,-12.5778823734363,59,190,1,0.489983672806254
3526,7017,69,87,919,6572,2091,29163,4116,15362,31,20520413,52,-73.5107347603056,10.9008313903115,17,191,1,0.583504470467278
2619,6107,61,80,1397,6631,2359,29865,1689,15896,99,23572559,57,-73.5107347603056,10.3418143959365,18,191,1,0.0832697475812942
4078,7663,75,93,65,8148,1362,29712,2531,16412,65,36102107,56,-73.5107347603056,9.22378040718663,20,191,1,0.660154629977784
4167,7836,77,92,31,8412,1601,29626,2722,16321,57,41666550,56,-73.5107347603056,8.66476341281169,21,191,1,0.0523052207703927
3859,7639,71,83,189,6665,3096,29664,4442,15216,41,68850723,42,-73.5107347603056,6.98771242968684,24,191,1,0.556830534131996
3284,6975,58,73,258,6270,3562,29124,2831,16183,27,69893370,46,-73.5107347603056,6.4286954353119,25,191,1,0.712025249134944
2864,6553,57,68,1172,4687,3101,28797,2284,15602,32,70040163,50,-73.5107347603056,5.86967844093695,26,191,1,0.487910625260071
3350,6840,47,69,2831,5839,2177,29093,2057,15134,36,68485454,43,-73.5107347603056,4.75164445218705,28,191,1,0.617600645905979
3736,7342,53,79,2602,7788,1690,29680,1748,15517,74,60746336,43,-73.5107347603056,4.19262745781211,29,191,1,0.213777574762031
4330,7980,80,92,413,8896,1798,29825,2923,15110,54,41279235,59,-73.5107347603056,2.51557647468726,32,191,1,0.645658662061356
4324,7978,82,95,296,7958,1781,29780,2622,14638,44,33636891,59,-73.5107347603056,1.95655948031232,33,191,1,0.380642291284627
4223,7791,79,92,295,7312,1849,29786,2571,14498,42,29871585,59,-73.5107347603056,1.39754248593737,34,191,1,0.103712840186889
4107,7621,78,91,234,6844,1694,29784,2809,14214,38,24616325,58,-73.5107347603056,0.838525491562421,35,191,1,0.377511518762747
3954,7400,75,87,221,6561,1650,29788,2909,14141,35,22050754,58,-73.5107347603056,0.279508497187474,36,191,1,0.262860807508653
3949,7402,77,89,206,6432,1521,29800,3026,14218,34,20767031,58,-73.5107347603056,-0.279508497187474,37,191,1,0.241285612653001
3819,7240,76,87,183,6407,1488,29796,3064,14121,32,18760736,57,-73.5107347603056,-0.838525491562421,38,191,1,0.622924050374514
3711,7095,75,87,177,6434,1469,29813,2950,14043,32,18050996,57,-73.5107347603056,-1.39754248593737,39,191,1,0.52292776215755
3813,7294,79,90,172,6506,1469,29820,2948,14077,32,17827571,58,-73.5107347603056,-1.95655948031232,40,191,1,0.413237746494176
3866,7342,80,90,145,6735,1442,29832,2904,14095,32,17393061,58,-73.5107347603056,-2.51557647468726,41,191,1,0.217792035525866
3897,7421,81,91,141,6899,1402,29841,2894,14087,33,17317406,59,-73.5107347603056,-3.07459346906221,42,191,1,0.858553617120829
3989,7570,82,92,150,7091,1377,29854,2849,14153,34,17430481,59,-73.5107347603056,-3.63361046343716,43,191,1,0.861008253299634
3866,7427,80,91,143,7206,1370,29858,2729,14139,34,17583672,58,-73.5107347603056,-4.19262745781211,44,191,1,0.283939011564831
3826,7396,78,90,114,7231,1467,29840,2646,14202,35,17797217,58,-73.5107347603056,-4.75164445218705,45,191,1,0.615392848945124
3715,7339,77,88,113,7271,1528,29834,2572,14287,36,18085596,57,-73.5107347603056,-5.310661446562,46,191,1,0.779489501843974
3797,7499,77,89,116,7332,1578,29832,2524,14361,36,18321384,57,-73.5107347603056,-5.86967844093695,47,191,1,0.954847311419425
4061,7943,80,94,167,7391,1560,29822,2308,14585,39,18732775,58,-73.5107347603056,-6.4286954353119,48,191,1,0.919603246226261
4258,8286,83,97,236,7453,1426,29810,2276,14698,41,19277047,58,-73.5107347603056,-6.98771242968684,49,191,1,0.384815703553521
4190,8259,82,96,285,7785,1426,29806,2236,14770,42,20493325,58,-73.5107347603056,-7.54672942406179,50,191,1,0.162643016406274
4301,8498,83,98,253,7891,1525,29797,2376,14804,43,21672583,58,-73.5107347603056,-8.10574641843674,51,191,1,0.796751419775717
4335,8614,83,98,197,7801,1574,29802,2486,14889,42,22644230,58,-73.5107347603056,-8.66476341281169,52,191,1,0.113817179634133
4207,8466,80,94,178,7724,1576,29800,2319,15080,47,23057186,58,-73.5107347603056,-9.22378040718663,53,191,1,0.158824298675419
4224,8633,81,97,195,7568,1695,29779,2428,15177,46,23910708,58,-73.5107347603056,-9.78279740156158,54,191,1,0.355828116252427
4282,8794,83,100,247,7422,1575,29791,2532,15254,47,24764492,58,-73.5107347603056,-10.3418143959365,55,191,1,0.847758564395726
4248,8859,83,102,633,7396,1676,29769,2420,15054,48,25211833,59,-73.5107347603056,-10.9008313903115,56,191,1,0.582781196988989
3848,8419,76,100,1275,7382,1863,29590,2760,14590,39,26082241,55,-73.5107347603056,-11.4598483846864,57,191,1,0.586177665240051
3164,7447,68,90,841,6336,1694,28896,3691,14040,20,26878811,48,-73.5107347603056,-12.0188653790614,58,191,1,0.925837988949836
3059,7279,65,86,1266,5450,2570,28801,3408,14600,26,27143769,45,-73.5107347603056,-12.5778823734363,59,191,1,0.575078267707539
2514,6270,60,82,3072,3809,2570,28909,1489,15670,40,27599070,40,-73.5107347603056,-13.1368993678113,60,191,1,0.00997739496020689
3962,7410,68,85,1121,7095,1452,29704,2445,16141,58,21242217,54,-72.9517177659306,10.9008313903115,17,192,1,0.809377285817869
3754,7368,71,90,2811,7242,887,29304,4791,15615,42,23926726,53,-72.9517177659306,10.3418143959365,18,192,1,0.608808359591158
4626,8517,84,105,64,8306,887,29462,2306,15966,56,28919093,55,-72.9517177659306,9.78279740156158,19,192,1,0.479913680376225
4329,7924,78,96,116,9291,972,29810,1284,16475,71,33859687,57,-72.9517177659306,9.22378040718663,20,192,1,0.268440158291067
4046,7638,73,88,549,9561,1196,29642,1526,16552,56,37055173,54,-72.9517177659306,8.66476341281169,21,192,1,0.2580963839959
3784,7270,58,72,419,8960,1882,29316,1699,16184,45,47049004,56,-72.9517177659306,8.10574641843674,22,192,1,0.481009535929008
2690,6043,52,69,110,7169,4758,28978,5937,13280,27,58793850,48,-72.9517177659306,7.54672942406179,23,192,1,0.227341483977128
2827,6304,56,68,1246,4246,3065,28778,3422,16432,26,70252608,41,-72.9517177659306,6.4286954353119,25,192,1,0.0486022982418921
2924,6508,56,68,1796,4800,4574,28540,2100,15735,29,70655625,48,-72.9517177659306,5.86967844093695,26,192,1,0.169241814542259
3440,7049,58,80,2718,6284,1534,28539,2918,14610,17,70759982,46,-72.9517177659306,5.310661446562,27,192,1,0.25844630775063
4056,7864,68,87,2318,8272,1438,29789,2037,15460,79,69248113,57,-72.9517177659306,4.75164445218705,28,192,1,0.197910057556161
4465,8201,84,96,258,8689,1711,29843,2520,15021,55,39843984,59,-72.9517177659306,2.51557647468726,32,192,1,0.605693064183021
4234,7823,80,94,258,7532,1762,29778,2622,14530,42,31987865,59,-72.9517177659306,1.95655948031232,33,192,1,0.82370364537992
4125,7628,78,91,283,6932,1811,29758,2744,14444,39,28125323,58,-72.9517177659306,1.39754248593737,34,192,1,0.810614962671604
3904,7266,74,88,237,6525,1704,29752,3043,14171,35,23019516,57,-72.9517177659306,0.838525491562421,35,192,1,0.802237016029933
3828,7192,74,87,220,6360,1644,29776,3104,14102,34,21011205,57,-72.9517177659306,0.279508497187474,36,192,1,0.708113376406747
3783,7130,74,85,208,6300,1568,29789,2959,14216,34,20006172,57,-72.9517177659306,-0.279508497187474,37,192,1,0.859377854303028
3721,7075,74,85,200,6316,1543,29798,2996,14118,32,18444093,57,-72.9517177659306,-0.838525491562421,38,192,1,0.781084518001382
3736,7117,76,87,173,6405,1582,29805,2943,14053,32,17917036,58,-72.9517177659306,-1.39754248593737,39,192,1,0.203796851047344
3732,7163,77,88,163,6535,1582,29832,2872,14070,33,17758566,58,-72.9517177659306,-1.95655948031232,40,192,1,0.993343249930919
3799,7264,79,89,144,6835,1534,29828,2888,14102,32,17447576,58,-72.9517177659306,-2.51557647468726,41,192,1,0.0936245282198501
3885,7402,80,91,130,7019,1457,29828,2950,14095,32,16963901,59,-72.9517177659306,-3.07459346906221,42,192,1,0.650618543907727
3979,7545,82,93,130,7204,1360,29868,2844,14155,34,17246806,58,-72.9517177659306,-3.63361046343716,43,192,1,0.215176526117364
3987,7605,82,94,130,7305,1395,29850,2859,14131,33,17568768,59,-72.9517177659306,-4.19262745781211,44,192,1,0.24387310214232
3801,7422,79,90,114,7371,1567,29824,2705,14155,34,17622060,58,-72.9517177659306,-4.75164445218705,45,192,1,0.339687805074701
3818,7486,78,90,147,7424,1633,29833,2486,14270,36,17621410,58,-72.9517177659306,-5.310661446562,46,192,1,0.197862340505416
3952,7729,79,92,151,7488,1632,29833,2437,14361,37,17632185,58,-72.9517177659306,-5.86967844093695,47,192,1,0.506833376635886
4048,7933,80,93,178,7575,1589,29820,2375,14579,40,17786471,58,-72.9517177659306,-6.4286954353119,48,192,1,0.95075798274589
4041,7984,79,92,210,7646,1378,29816,2283,14703,41,18142978,58,-72.9517177659306,-6.98771242968684,49,192,1,0.394607218303451
4071,8103,79,92,267,7977,1378,29824,2258,14800,43,18960085,58,-72.9517177659306,-7.54672942406179,50,192,1,0.584464840318106
