YY,MM,DD,system_index,QC_500m,Range,SensorAzimuth,SensorZenith,SolarAzimuth,SolarZenith,date1,date_end,date_start,ecoregion,flux_data,flux_sitenames,gflags,granule_pnt,iobs_res,koeppen_geiger,landcover_igbp,num_observations_1km,num_observations_500m,obscov_500m,orbit_pnt,primary_veg_type,q_scan,secondary_veg_type,site_num,sitename,state_1km,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b04,sur_refl_b05,sur_refl_b06,sur_refl_b07,wwf_biome,x_geo,Var38,Var39,,
2000,5,14,2000_05_14_0000000000000000014e,1073741824,43933,9437,5367,14071,3048,11091,2019-01-13,2007-03-15,8,false,,0,0,2,Dfb,5,7,2,18,0,DB,3,EN,64,acadia,1041,6743,6876,6407,6677,6158,5463,2406,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,5,15,2000_05_15_0000000000000000014e,1073741824,28324,-8435,414,16033,2646,11092,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,2,1,30,1,DB,15,EN,64,acadia,1033,3390,4348,3088,3391,4570,4253,3180,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,5,16,2000_05_16_0000000000000000014e,1073741824,46000,-7065,5603,-17667,2514,11093,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,5,2,15,1,DB,15,EN,64,acadia,1040,1422,2623,1330,1445,2766,2336,1089,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,5,17,2000_05_17_0000000000000000014e,1075576833,29447,10122,1723,15378,2690,11094,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,2,1,41,1,DB,15,EN,64,acadia,1041,6142,6541,5751,6068,-17,5190,682,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,5,18,2000_05_18_0000000000000000014e,1073741824,38840,-7264,4617,17648,2470,11095,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,3,1,22,1,DB,1,EN,64,acadia,1041,8142,8029,7981,8174,5997,2222,1808,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,5,19,2000_05_19_0000000000000000014e,1075838976,33726,9724,3506,14757,2758,11096,2019-01-13,2007-03-15,8,false,,0,1,1,Dfb,5,3,1,35,1,DB,15,EN,64,acadia,1033,4892,5092,4734,4907,4730,2900,1676,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,5,20,2000_05_20_0000000000000000014e,1073755137,32959,-7582,3274,16956,2455,11097,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,2,1,29,1,DB,15,EN,64,acadia,208,312,2100,-100,22,2457,1982,1045,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,5,21,2000_05_21_0000000000000000014e,1107296259,40213,9603,4845,14164,2850,11098,2019-01-13,2007-03-15,8,false,,0,1,2,Dfb,5,4,1,22,0,DB,15,EN,64,acadia,1041,3456,4333,3298,3490,4118,NaN,1288,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,5,22,2000_05_22_0000000000000000014e,1075838976,29145,-7913,1471,16256,2469,11099,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,2,1,44,1,DB,15,EN,64,acadia,1041,4454,5303,4066,4397,4937,4809,1175,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,5,23,2000_05_23_0000000000000000014e,1073741824,48043,9382,5818,13604,2962,11100,2019-01-13,2007-03-15,8,false,,0,0,0,Dfb,5,7,2,14,0,DB,14,EN,64,acadia,1041,7040,7063,6895,7066,6055,4118,1466,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,5,24,2000_05_24_0000000000000000014e,1073741824,28447,10083,635,15571,2512,11101,2019-01-13,2007-03-15,8,false,,0,1,1,Dfb,5,3,1,47,1,DB,15,EN,64,acadia,1041,6784,6929,6588,6750,6323,4203,2429,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,5,25,2000_05_25_0000000000000000014e,1077411843,42528,-7171,5173,17974,2329,11102,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,4,2,18,1,DB,15,EN,64,acadia,1041,9253,8859,9010,9233,NaN,3811,2191,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,5,26,2000_05_26_0000000000000000014e,1107296259,31190,10010,2631,14910,2583,11103,2019-01-13,2007-03-15,8,false,,0,1,3,Dfb,5,4,1,36,1,DB,15,EN,64,acadia,1033,8946,9151,8005,8672,23,NaN,1976,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,5,27,2000_05_27_0000000000000000014e,1610612736,35847,-7383,4023,17236,2311,11104,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,2,1,17,1,DB,15,EN,64,acadia,8208,539,2497,482,693,2522,1679,2172,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,5,28,2000_05_28_0000000000000000014e,1073741824,36630,9735,4195,14288,2678,11105,2019-01-13,2007-03-15,8,false,,0,0,2,Dfb,5,4,1,25,0,DB,7,EN,64,acadia,1041,6280,6667,5995,6227,6191,4971,2823,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,5,29,2000_05_29_0000000000000000014e,1610612736,30801,-7610,2448,16496,2325,11106,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,2,1,39,1,DB,15,EN,64,acadia,1041,5777,6376,5534,5752,6041,5433,1551,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,5,30,2000_05_30_0000000000000000014e,1073741824,43872,9428,5347,13702,2796,11107,2019-01-13,2007-03-15,8,false,,0,1,0,Dfb,5,6,2,14,0,DB,1,EN,64,acadia,80,493,2884,210,646,2346,1925,1038,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,5,31,2000_05_31_0000000000000000014e,1073741824,28405,-8031,457,15773,2368,11108,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,2,1,38,1,DB,15,EN,64,acadia,1040,396,2642,170,582,2679,1776,1048,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,6,1,2000_06_01_0000000000000000014e,1107296257,46315,-7079,5627,-17711,2224,11109,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,5,2,14,1,DB,9,EN,64,acadia,80,444,2103,363,604,2135,-2,558,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,6,2,2000_06_02_0000000000000000014e,1077411843,29419,10104,1651,15079,2441,11110,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,2,1,39,1,DB,15,EN,64,acadia,1041,8229,8402,7802,8108,NaN,6629,4714,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,6,3,2000_06_03_0000000000000000014e,1107309569,39111,-7245,4648,17520,2204,11111,2019-01-13,2007-03-15,8,false,,0,2,2,Dfb,5,4,1,19,1,DB,9,EN,64,acadia,80,244,2565,-67,378,2535,6,611,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,6,4,2000_06_04_0000000000000000014e,1075838976,33609,9731,3450,14427,2540,11112,2019-01-13,2007-03-15,8,false,,0,1,1,Dfb,5,2,1,23,1,DB,12,EN,64,acadia,1809,2042,3183,2044,2215,2915,1596,806,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,6,5,2000_06_05_0000000000000000014e,1073755137,33162,-7493,3312,16751,2215,11113,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,1,1,22,1,DB,15,EN,64,acadia,144,214,2920,-100,350,2876,1714,1191,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,6,6,2000_06_06_0000000000000000014e,1073741824,40059,9572,4806,13821,2664,11114,2019-01-13,2007-03-15,8,false,,0,1,1,Dfb,5,2,1,10,0,DB,15,EN,64,acadia,1033,4817,5472,4544,4780,5370,5043,4049,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,6,8,2000_06_08_0000000000000000014e,1073741824,47957,9331,5798,13262,2810,11116,2019-01-13,2007-03-15,8,false,,0,0,1,Dfb,5,6,2,14,0,DB,12,EN,64,acadia,80,488,3189,344,744,2945,1724,662,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,6,9,2000_06_09_0000000000000000014e,1073755137,28504,10259,600,15270,2334,11117,2019-01-13,2007-03-15,8,false,,0,1,1,Dfb,5,2,1,51,1,DB,15,EN,64,acadia,8264,442,3465,0,560,3364,2135,824,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,6,10,2000_06_10_0000000000000000014e,1073741824,42646,-7204,5175,17806,2133,11118,2019-01-13,2007-03-15,8,false,,0,2,3,Dfb,5,9,2,14,1,DB,3,EN,64,acadia,1041,6185,6488,6180,6280,5895,5638,1612,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,6,11,2000_06_11_0000000000000000014e,1077411843,31180,9892,2594,14596,2436,11119,2019-01-13,2007-03-15,8,false,,0,1,1,Dfb,5,2,1,31,1,DB,15,EN,64,acadia,1041,8959,8898,8656,8894,NaN,3962,2247,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,6,13,2000_06_13_0000000000000000014e,1610612736,36633,9669,4177,13971,2563,11121,2019-01-13,2007-03-15,8,false,,0,0,0,Dfb,5,1,1,20,0,DB,15,EN,64,acadia,1040,581,2712,554,799,2465,1427,1265,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,6,14,2000_06_14_0000000000000000014e,1075838976,30918,-7715,2468,16236,2186,11122,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,1,1,34,1,DB,15,EN,64,acadia,1809,768,3007,667,964,2566,1653,750,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,6,15,2000_06_15_0000000000000000014e,1073741824,43905,9474,5339,13400,2713,11123,2019-01-13,2007-03-15,8,false,,0,0,0,Dfb,5,2,1,17,0,DB,15,EN,64,acadia,1297,7750,7935,7567,7766,26,6488,1395,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,6,17,2000_06_17_0000000000000000014e,1075838976,52190,9236,6184,12886,2879,11125,2019-01-13,2007-03-15,8,false,,0,0,1,Dfb,5,7,2,7,0,DB,3,EN,64,acadia,1040,541,2936,751,871,2797,1500,1239,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,6,18,2000_06_18_0000000000000000014e,1073741824,29474,10170,1642,14798,2367,11126,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,2,1,39,1,DB,15,EN,64,acadia,80,470,3991,256,732,3791,2323,637,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,6,19,2000_06_19_0000000000000000014e,1073755137,39144,-7283,4640,17284,2108,11127,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,2,1,12,1,DB,15,EN,64,acadia,8208,70,3057,-100,107,2703,1451,1277,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,6,20,2000_06_20_0000000000000000014e,1073755137,33684,9810,3451,14159,2496,11128,2019-01-13,2007-03-15,8,false,,0,1,0,Dfb,5,1,1,34,1,DB,15,EN,64,acadia,8208,326,3757,-38,531,3504,2015,795,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,6,21,2000_06_21_0000000000000000014e,1610612736,33173,-7494,3294,16495,2151,11129,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,2,1,29,1,DB,15,EN,64,acadia,1041,3721,4442,3824,3856,4046,2828,1250,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,6,22,2000_06_22_0000000000000000014e,1073741824,40147,9571,4807,13581,2647,11130,2019-01-13,2007-03-15,8,false,,0,1,0,Dfb,5,2,1,9,0,DB,15,EN,64,acadia,1040,478,3491,560,790,3024,1645,815,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,6,23,2000_06_23_0000000000000000014e,1073741824,29320,-7938,1508,15746,2225,11131,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,2,1,38,1,DB,15,EN,64,acadia,1041,2302,3980,2186,2439,3719,2817,1187,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,6,24,2000_06_24_0000000000000000014e,1610612737,47946,9344,5789,13062,2816,11132,2019-01-13,2007-03-15,8,false,,0,0,0,Dfb,5,5,2,13,0,DB,14,EN,64,acadia,1809,1617,2788,1519,1756,2566,1602,-10,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,6,25,2000_06_25_0000000000000000014e,1073741824,28549,10612,593,15047,2329,11133,2019-01-13,2007-03-15,8,false,,0,2,2,Dfb,5,3,1,58,1,DB,15,EN,64,acadia,1809,1496,3369,1622,1724,3057,1777,801,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,6,26,2000_06_26_0000000000000000014e,1107296259,56576,9179,6521,12593,2999,11134,2019-01-13,2007-03-15,8,false,,0,1,0,Dfb,5,2,1,8,0,DB,15,EN,64,acadia,1554,833,3583,880,1114,3274,NaN,651,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,6,28,2000_06_28_0000000000000000014e,1073741824,36083,-7392,4044,16798,2150,11136,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,1,1,29,1,DB,15,EN,64,acadia,8208,547,2977,521,728,2782,1536,1304,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,6,29,2000_06_29_0000000000000000014e,1073741824,36590,9754,4158,13824,2609,11137,2019-01-13,2007-03-15,8,false,,0,0,2,Dfb,5,4,1,26,0,DB,9,EN,64,acadia,1809,1746,3202,1813,1927,3028,1914,1022,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,6,30,2000_06_30_0000000000000000014e,1077426179,30996,-7669,2486,16045,2223,11138,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,1,1,36,1,DB,15,EN,64,acadia,1041,10382,8616,NaN,10254,NaN,5310,1083,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,7,1,2000_07_01_0000000000000000014e,1073741824,43782,9466,5318,13299,2779,11139,2019-01-13,2007-03-15,8,false,,0,0,1,Dfb,5,5,2,10,0,DB,15,EN,64,acadia,1041,3191,4570,2794,3259,4128,3469,2539,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,7,2,2000_07_02_0000000000000000014e,1073741824,28518,-8520,506,15340,2325,11140,2019-01-13,2007-03-15,8,false,,0,2,2,Dfb,5,4,1,27,1,DB,15,EN,64,acadia,80,407,2907,268,572,2756,1618,1347,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,7,3,2000_07_03_0000000000000000014e,1073741824,46483,-7064,5629,17885,2150,11141,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,4,2,7,1,DB,15,EN,64,acadia,1041,649,2713,1000,954,2466,1297,464,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,7,4,2000_07_04_0000000000000000014e,1073741824,29444,10047,1605,14695,2453,11142,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,3,1,39,1,DB,15,EN,64,acadia,1041,3836,4972,3718,3867,4743,4221,3524,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,7,5,2000_07_05_0000000000000000014e,1075838976,39344,-7327,4670,17114,2187,11143,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,3,1,16,1,DB,12,EN,64,acadia,1040,712,2883,584,821,2160,1742,1043,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,7,6,2000_07_06_0000000000000000014e,1075838976,33569,9863,3414,14109,2603,11144,2019-01-13,2007-03-15,8,false,,0,1,0,Dfb,5,3,1,38,1,DB,15,EN,64,acadia,80,386,3792,208,609,3020,2010,1272,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,7,7,2000_07_07_0000000000000000014e,1073741824,33306,-7522,3332,16368,2257,11145,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,3,1,19,1,DB,15,EN,64,acadia,1040,490,2368,519,630,2317,1333,666,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,7,8,2000_07_08_0000000000000000014e,1077411843,39959,9589,4777,13581,2771,11146,2019-01-13,2007-03-15,8,false,,0,1,0,Dfb,5,1,1,11,0,DB,15,EN,64,acadia,1041,8716,8862,8301,8635,NaN,6171,4156,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,7,9,2000_07_09_0000000000000000014e,1073741824,29365,-7691,1544,15670,2355,11147,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,2,1,28,1,DB,15,EN,64,acadia,80,308,3354,137,476,3147,1874,735,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,7,10,2000_07_10_0000000000000000014e,1073741824,47827,9358,5778,13102,2957,11148,2019-01-13,2007-03-15,8,false,,0,0,1,Dfb,5,6,2,6,0,DB,15,EN,64,acadia,1041,5731,6196,5587,5798,5955,5451,1091,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,7,11,2000_07_11_0000000000000000014e,1073741824,28529,9999,563,15026,2480,11149,2019-01-13,2007-03-15,8,false,,0,1,2,Dfb,5,3,1,49,1,DB,15,EN,64,acadia,8264,409,3803,243,614,3451,2137,1384,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,7,12,2000_07_12_0000000000000000014e,1073741824,42784,-7119,5186,17435,2261,11150,2019-01-13,2007-03-15,8,false,,0,2,4,Dfb,5,6,2,8,1,DB,12,EN,64,acadia,72,263,3386,142,498,3217,1671,578,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,7,13,2000_07_13_0000000000000000014e,1073741824,31148,9895,2566,14440,2627,11151,2019-01-13,2007-03-15,8,false,,0,1,2,Dfb,5,3,1,28,1,DB,15,EN,64,acadia,80,379,3329,176,566,3131,1813,761,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,7,14,2000_07_14_0000000000000000014e,1073741824,36105,-7461,4054,16712,2326,11152,2019-01-13,2007-03-15,8,false,,0,2,2,Dfb,5,4,1,30,1,DB,3,EN,64,acadia,1809,1063,2742,1159,1235,2522,1368,616,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,7,15,2000_07_15_0000000000000000014e,1073741824,36556,9631,4157,13910,2793,11153,2019-01-13,2007-03-15,8,false,,0,0,2,Dfb,5,3,1,19,0,DB,12,EN,64,acadia,72,278,3201,128,494,3081,1704,688,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,7,16,2000_07_16_0000000000000000014e,1073741824,30966,-7540,2485,16026,2420,11154,2019-01-13,2007-03-15,8,false,,0,1,3,Dfb,5,4,1,28,1,DB,15,EN,64,acadia,1041,6426,6600,6356,6484,5413,1829,871,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,7,17,2000_07_17_0000000000000000014e,1107296257,43815,9442,5328,13428,2975,11155,2019-01-13,2007-03-15,8,false,,0,0,3,Dfb,5,8,2,15,0,DB,12,EN,64,acadia,1041,5346,5574,5292,5428,5226,-19,689,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,7,18,2000_07_18_0000000000000000014e,1614282755,28479,-7907,493,15390,2540,11156,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,2,1,39,1,DB,15,EN,64,acadia,1041,8107,8348,7836,8117,NaN,5948,-4,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,7,19,2000_07_19_0000000000000000014e,1073741824,46416,-7066,5628,17763,2370,11157,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,6,2,11,1,DB,15,EN,64,acadia,1041,5531,6189,5241,5585,5311,5043,1413,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,7,20,2000_07_20_0000000000000000014e,1073741824,29425,9948,1623,14808,2682,11158,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,1,1,34,1,DB,15,EN,64,acadia,80,404,3932,223,627,3865,2280,767,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,7,21,2000_07_21_0000000000000000014e,1073741824,39222,-7292,4659,17066,2430,11159,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,1,1,21,1,DB,15,EN,64,acadia,80,182,2909,81,338,2699,1428,1803,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,7,22,2000_07_22_0000000000000000014e,1077411843,33638,9794,3451,14276,2844,11160,2019-01-13,2007-03-15,8,false,,0,1,2,Dfb,5,3,1,37,1,DB,15,EN,64,acadia,1041,7966,8143,7723,7932,NaN,6687,4902,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,7,23,2000_07_23_0000000000000000014e,1073741824,33154,-7593,3303,16397,2519,11161,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,3,1,39,1,DB,7,EN,64,acadia,8208,324,3056,256,485,2777,1525,1199,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,7,24,2000_07_24_0000000000000000014e,1073741824,40131,9546,4816,13794,3022,11162,2019-01-13,2007-03-15,8,false,,0,1,0,Dfb,5,4,1,24,0,DB,9,EN,64,acadia,1041,909,3534,775,1091,3164,1819,571,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,7,25,2000_07_25_0000000000000000014e,1075838976,29239,-7908,1490,15773,2633,11163,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,2,1,27,1,DB,15,EN,64,acadia,1040,432,3237,368,625,2688,1575,1028,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,7,26,2000_07_26_0000000000000000014e,1073741824,50111,-6947,6002,-17918,2512,11164,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,5,2,11,1,DB,15,EN,64,acadia,136,189,2251,136,342,2089,1034,340,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,7,27,2000_07_27_0000000000000000014e,1073741824,28504,9921,645,15196,2769,11165,2019-01-13,2007-03-15,8,false,,0,2,2,Dfb,5,4,1,45,1,DB,13,EN,64,acadia,1041,8412,8388,8128,8410,6241,2227,1131,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,7,28,2000_07_28_0000000000000000014e,1073741824,42452,-7198,5153,17410,2568,11166,2019-01-13,2007-03-15,8,false,,0,2,2,Dfb,5,7,2,14,1,DB,15,EN,64,acadia,1041,2227,3592,2348,2346,3358,2711,1958,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,7,29,2000_07_29_0000000000000000014e,1073741824,31267,9905,2649,14670,2924,11167,2019-01-13,2007-03-15,8,false,,0,1,0,Dfb,5,1,1,25,1,DB,15,EN,64,acadia,1040,1329,4609,1365,1613,4313,2792,1548,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,7,30,2000_07_30_0000000000000000014e,1073741824,35754,-7387,3994,16772,2650,11168,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,2,1,19,1,DB,15,EN,64,acadia,1041,5505,5818,5579,5598,5339,4556,1096,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,7,31,2000_07_31_0000000000000000014e,1073741824,36835,9647,4233,14188,3097,11169,2019-01-13,2007-03-15,8,false,,0,1,0,Dfb,5,3,1,27,0,DB,3,EN,64,acadia,1809,2347,3228,2359,2486,2925,1695,908,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,8,1,2000_08_01_0000000000000000014e,1073741824,30672,-7551,2384,16164,2757,11170,2019-01-13,2007-03-15,8,false,,0,2,3,Dfb,5,4,1,39,1,DB,15,EN,64,acadia,1809,2188,3238,2254,2358,3009,1669,847,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,8,2,2000_08_02_0000000000000000014e,1073741824,44200,9430,5389,13749,3284,11171,2019-01-13,2007-03-15,8,false,,0,0,0,Dfb,5,7,2,13,0,DB,12,EN,64,acadia,1041,7525,7480,7507,7627,6298,2684,1244,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,8,3,2000_08_03_0000000000000000014e,1073741824,28394,-7814,375,15606,2885,11172,2019-01-13,2007-03-15,8,false,,0,1,1,Dfb,5,3,1,26,1,DB,15,EN,64,acadia,1041,4950,5525,4989,5072,5196,3895,1422,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,8,4,2000_08_04_0000000000000000014e,1610612736,46049,-7120,5595,17765,2737,11173,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,6,2,16,1,DB,3,EN,64,acadia,1808,710,2704,715,890,2585,1369,1116,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,8,5,2000_08_05_0000000000000000014e,1073741824,29506,9971,1714,15096,3031,11174,2019-01-13,2007-03-15,8,false,,0,1,2,Dfb,5,3,1,45,1,DB,15,EN,64,acadia,72,405,3897,236,607,3793,2267,883,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,8,18,2000_08_18_0000000000000000014e,1075576832,54272,-6805,6361,-17514,3163,11187,2019-01-13,2007-03-15,8,false,,0,0,2,Dfb,5,4,1,7,0,DB,1,EN,64,acadia,8208,275,2148,339,467,2317,908,2220,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,8,19,2000_08_19_0000000000000000014e,1073741824,28394,-8481,533,16012,3322,11188,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,4,1,43,1,DB,15,EN,64,acadia,1041,4687,5568,4471,4692,4770,4641,1592,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,8,20,2000_08_20_0000000000000000014e,1107296257,46534,-7006,5657,17950,3219,11189,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,6,2,9,1,DB,3,EN,64,acadia,1041,945,2843,1154,1152,2689,-3,982,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,8,21,2000_08_21_0000000000000000014e,1073741824,29266,10218,1579,15552,3465,11190,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,1,1,40,1,DB,15,EN,64,acadia,80,360,3633,199,542,3633,2056,751,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,8,22,2000_08_22_0000000000000000014e,1075803137,39319,-7225,4697,17427,3298,11191,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,3,1,25,1,DB,14,EN,64,acadia,8264,14,2778,-100,-100,2725,1431,939,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,8,23,2000_08_23_0000000000000000014e,1073741824,33365,9753,3402,15120,3622,11192,2019-01-13,2007-03-15,8,false,,0,1,1,Dfb,5,3,1,33,1,DB,9,EN,64,acadia,1809,3790,4314,3760,3905,4004,2506,413,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2000,8,24,2000_08_24_0000000000000000014e,1073741824,33293,-7582,3377,16927,3395,11193,2019-01-13,2007-03-15,8,false,,0,2,3,Dfb,5,4,1,35,1,DB,8,EN,64,acadia,1041,3511,4453,2969,3273,4149,3494,2337,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
